"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Nimmo, Brandon",607043,"NYM","FF","4-Seam Fastball",-1.6,-4,"264",37.3,"58","0.2","0.4","0.291",19.3,13.8,10,"0.308","0.59","0.406",50
"Kwan, Steven",680757,"CLE","FF","4-Seam Fastball",0.2,1,"260",33.6,"58","0.319","0.511","0.417",5.7,1.7,1.6,"0.349","0.498","0.423",17
"Mullins, Cedric",656775,"BAL","FF","4-Seam Fastball",0.7,2,"272",36.2,"58","0.275","0.608","0.408",21.3,19,14.7,"0.208","0.367","0.299",35
"Vargas, Miguel",678246,"CWS","FF","4-Seam Fastball",0.1,0,"281",39.9,"58","0.191","0.447","0.347",19.8,15.5,10.6,"0.227","0.469","0.368",47.4
"Busch, Michael",683737,"CHC","FF","4-Seam Fastball",-0.3,-1,"205",31.4,"58","0.226","0.377","0.312",14.6,25.9,22.1,"0.255","0.484","0.345",52.6
"Perez, Salvador",521692,"KC","FF","4-Seam Fastball",-0.7,-1,"179",28.4,"57","0.265","0.327","0.322",22.7,17.5,23.3,"0.307","0.536","0.405",53.8
"Bellinger, Cody",641355,"NYY","FF","4-Seam Fastball",0.4,1,"205",29.2,"57","0.234","0.553","0.368",21,22.8,19.7,"0.252","0.554","0.392",38.9
"Witt Jr., Bobby",677951,"KC","FF","4-Seam Fastball",0.2,1,"247",33.2,"56","0.269","0.5","0.351",21.4,28.6,21.3,"0.285","0.573","0.385",63.9
"Suzuki, Seiya",673548,"CHC","FF","4-Seam Fastball",0.8,2,"251",32.6,"56","0.204","0.551","0.358",23.6,33.9,20.9,"0.287","0.626","0.422",73.3
"Freeman, Freddie",518692,"LAD","FF","4-Seam Fastball",2.9,5,"191",36.4,"56","0.333","0.588","0.436",20.8,14.3,15.4,"0.339","0.634","0.437",53.5
"Sheets, Gavin",657757,"SD","FF","4-Seam Fastball",3.5,5,"152",26.8,"56","0.353","0.725","0.475",21.2,25,31.8,"0.279","0.563","0.384",62.2
"Langford, Wyatt",694671,"TEX","FF","4-Seam Fastball",2.4,5,"191",33,"56","0.261","0.63","0.429",18.1,23.2,24.5,"0.267","0.682","0.448",48.5
"Pages, Andy",681624,"LAD","FF","4-Seam Fastball",2,5,"229",33.8,"55","0.333","0.542","0.416",15.3,18.2,12,"0.285","0.465","0.368",31.6
"Crow-Armstrong, Pete",691718,"CHC","FF","4-Seam Fastball",1,2,"225",33.4,"55","0.245","0.592","0.38",31,36.4,23.8,"0.225","0.505","0.343",56.7
"McKinstry, Zach",656716,"DET","FF","4-Seam Fastball",1.1,3,"243",35.1,"55","0.356","0.533","0.428",18.3,16.4,12.7,"0.333","0.483","0.416",37.8
"De La Cruz, Elly",682829,"CIN","FF","4-Seam Fastball",0.3,1,"215",28,"55","0.3","0.52","0.382",24,21.8,21.1,"0.26","0.522","0.362",60.5
"Frelick, Sal",686217,"MIL","FF","4-Seam Fastball",0.1,0,"218",33.7,"55","0.277","0.426","0.376",8.7,5.5,5.7,"0.303","0.407","0.364",36.4
"Trout, Mike",545361,"LAA","FF","4-Seam Fastball",0.8,2,"225",43.5,"55","0.229","0.521","0.362",30.8,29.1,25.4,"0.219","0.501","0.352",43.8
"Manzardo, Kyle",700932,"CLE","FF","4-Seam Fastball",1.2,2,"207",32.9,"55","0.261","0.5","0.358",29.9,27.3,21.7,"0.208","0.49","0.336",36.4
"Conforto, Michael",624424,"LAD","FF","4-Seam Fastball",-0.3,-1,"229",33.8,"55","0.209","0.302","0.325",22.3,23.6,21,"0.281","0.449","0.397",50
"Chourio, Jackson",694192,"MIL","FF","4-Seam Fastball",-1.3,-3,"202",29.5,"55","0.245","0.453","0.325",18.7,25.5,24.1,"0.221","0.342","0.257",43.6
"Goldschmidt, Paul",502671,"NYY","FF","4-Seam Fastball",0.4,1,"212",31.2,"54","0.306","0.531","0.379",15.9,9.3,8.6,"0.298","0.632","0.42",47.7
"Bichette, Bo",666182,"TOR","FF","4-Seam Fastball",1.8,4,"231",31.3,"54","0.348","0.565","0.454",13.4,11.1,11.3,"0.335","0.594","0.438",60
"Ozuna, Marcell",542303,"ATL","FF","4-Seam Fastball",0.5,1,"257",31.2,"54","0.22","0.415","0.359",17,16.7,10.7,"0.281","0.59","0.436",72.7
"Arozarena, Randy",668227,"SEA","FF","4-Seam Fastball",-0.5,-1,"231",29.8,"54","0.174","0.391","0.305",32.6,27.8,19.2,"0.285","0.56","0.407",61.3
"Rodríguez, Julio",677594,"SEA","FF","4-Seam Fastball",2.6,5,"191",28.5,"54","0.298","0.617","0.425",36.1,27.8,21.4,"0.303","0.713","0.459",65.6
"Crawford, J.P.",641487,"SEA","FF","4-Seam Fastball",-0.1,0,"263",35.6,"54","0.244","0.341","0.345",20.7,20.4,13.9,"0.208","0.331","0.338",25.8
"Reynolds, Bryan",668804,"PIT","FF","4-Seam Fastball",-2.3,-5,"210",27.9,"54","0.18","0.28","0.222",21.3,31.5,30.4,"0.322","0.644","0.417",67.6
"Kepler, Max",596146,"PHI","FF","4-Seam Fastball",0,0,"243",39,"54","0.2","0.444","0.341",21.6,18.5,14.7,"0.268","0.598","0.418",54.3
"Soto, Juan",665742,"NYM","FF","4-Seam Fastball",1.2,3,"253",30.3,"54","0.279","0.558","0.41",16.2,11.1,10,"0.352","0.726","0.492",68.4
"Massey, Michael",686681,"KC","FF","4-Seam Fastball",-2.7,-6,"205",36,"54","0.18","0.26","0.219",17.8,11.1,12,"0.229","0.343","0.27",33.3
"Muncy, Max",571970,"LAD","FF","4-Seam Fastball",0.5,1,"229",31.5,"54","0.231","0.41","0.391",20,24.1,18.6,"0.202","0.379","0.372",65.4
"Bogaerts, Xander",593428,"SD","FF","4-Seam Fastball",-0.5,-1,"196",28.8,"53","0.238","0.31","0.321",8.6,13.2,20.6,"0.26","0.407","0.366",54.1
"Contreras, Willson",575929,"STL","FF","4-Seam Fastball",1.1,2,"225",30.4,"53","0.293","0.415","0.377",22.1,26.4,20,"0.309","0.508","0.414",48.3
"Winn, Masyn",691026,"STL","FF","4-Seam Fastball",2.8,6,"213",34.5,"53","0.286","0.595","0.425",27.4,24.5,21,"0.234","0.41","0.349",50
"Jones, Nolan",666134,"CLE","FF","4-Seam Fastball",-1.8,-4,"230",45.8,"53","0.114","0.205","0.231",25,30.2,22.9,"0.21","0.484","0.359",50
"Schanuel, Nolan",694384,"LAA","FF","4-Seam Fastball",0.2,0,"206",32.3,"52","0.302","0.419","0.375",8.1,9.6,11.9,"0.25","0.37","0.334",30.8
"Naylor, Bo",666310,"CLE","FF","4-Seam Fastball",-1.3,-2,"169",35.9,"52","0.182","0.477","0.324",15.2,5.8,5.7,"0.226","0.556","0.369",35.7
"Wood, James",695578,"WSH","FF","4-Seam Fastball",4.6,10,"210",23.8,"52","0.457","0.957","0.605",22.1,17.3,18,"0.444","0.975","0.606",75.7
"Baldwin, Brooks",681460,"CWS","FF","4-Seam Fastball",-2.1,-5,"227",43.5,"52","0.167","0.271","0.218",25.2,30.8,24.2,"0.19","0.374","0.266",39.4
"Arenado, Nolan",571448,"STL","FF","4-Seam Fastball",0.7,1,"188",28.4,"52","0.217","0.5","0.377",11.6,3.8,4.8,"0.272","0.497","0.371",38.6
"Rafaela, Ceddanne",678882,"BOS","FF","4-Seam Fastball",0,0,"178",32.7,"52","0.304","0.435","0.351",28.3,23.1,22.2,"0.328","0.628","0.429",62.9
"Ramos, Heliot",671218,"SF","FF","4-Seam Fastball",1.8,5,"263",34.9,"51","0.295","0.568","0.397",28,33.3,18.5,"0.29","0.567","0.394",67.9
"Vaughn, Andrew",683734,"CWS","FF","4-Seam Fastball",-1.2,-2,"193",27.5,"51","0.229","0.396","0.296",16.7,17.6,14.5,"0.262","0.568","0.368",65
"McCutchen, Andrew",457705,"PIT","FF","4-Seam Fastball",-1,-2,"170",27.3,"51","0.222","0.378","0.295",15.6,9.8,10.6,"0.285","0.558","0.382",51.2
"Henderson, Gunnar",683002,"BAL","FF","4-Seam Fastball",-0.1,0,"218",35,"51","0.28","0.46","0.342",27.3,19.6,18.9,"0.345","0.505","0.372",72.5
"Vientos, Mark",668901,"NYM","FF","4-Seam Fastball",-0.2,0,"166",26,"50","0.286","0.531","0.339",23.8,16,15.1,"0.235","0.388","0.261",42.9
"Pederson, Joc",592626,"TEX","FF","4-Seam Fastball",-2.9,-5,"163",30.9,"50","0.136","0.295","0.247",16.3,8,9.5,"0.275","0.519","0.38",55
"Doyle, Brenton",686668,"COL","FF","4-Seam Fastball",-1.2,-2,"190",34.9,"50","0.196","0.348","0.269",29.9,28,25,"0.237","0.452","0.324",59.4
"Bohm, Alec",664761,"PHI","FF","4-Seam Fastball",-0.7,-1,"183",30,"50","0.304","0.326","0.293",11.4,20,17.5,"0.312","0.443","0.365",50
"Hayes, Ke'Bryan",663647,"PIT","FF","4-Seam Fastball",-2.9,-6,"217",33,"50","0.17","0.255","0.214",18.8,24,18.5,"0.221","0.371","0.277",48.6
"Hoskins, Rhys",656555,"MIL","FF","4-Seam Fastball",2.6,5,"182",27.6,"49","0.25","0.7","0.432",20.5,22.4,18.6,"0.244","0.62","0.421",66.7
"Wilson, Jacob",805779,"ATH","SI","Sinker",0.9,1,"144",25.5,"49","0.383","0.447","0.389",2.7,2,4.2,"0.273","0.307","0.271",39.1
"Langeliers, Shea",669127,"ATH","FF","4-Seam Fastball",-0.6,-1,"212",35.4,"49","0.227","0.409","0.302",21,26.5,19.1,"0.233","0.397","0.312",54.8
"Torkelson, Spencer",679529,"DET","FF","4-Seam Fastball",2.4,4,"177",23.2,"49","0.325","0.575","0.441",21.7,16.3,13.6,"0.32","0.671","0.468",62.5
"Edman, Tommy",669242,"LAD","FF","4-Seam Fastball",0.6,1,"164",39,"49","0.267","0.489","0.352",20.8,20.4,23.3,"0.308","0.596","0.407",48.6
"Lowe, Nathaniel",663993,"WSH","FF","4-Seam Fastball",-0.4,-1,"267",32.5,"49","0.279","0.395","0.343",26.2,28.6,16.3,"0.315","0.475","0.382",58.6
"Lux, Gavin",666158,"CIN","FF","4-Seam Fastball",3.3,6,"183",27,"49","0.442","0.674","0.506",16.3,24.5,22.2,"0.309","0.44","0.367",51.6
"Sosa, Lenyn",672820,"CWS","FF","4-Seam Fastball",-2,-4,"191",34.2,"48","0.229","0.292","0.252",19.3,27.1,24.1,"0.239","0.352","0.252",40
"Grisham, Trent",663757,"NYY","FF","4-Seam Fastball",4,7,"172",31.8,"48","0.317","0.829","0.524",15.3,14.6,15.2,"0.252","0.694","0.436",55.9
"Naylor, Josh",647304,"AZ","FF","4-Seam Fastball",-1.3,-2,"160",25.3,"48","0.233","0.349","0.298",10.5,12.5,15,"0.234","0.36","0.3",37.8
"Alonso, Pete",624413,"NYM","SI","Sinker",2.5,5,"223",24.9,"48","0.359","0.538","0.446",16,10.4,7.6,"0.331","0.55","0.436",47.1
"Allen, Nick",669397,"ATL","FF","4-Seam Fastball",-0.9,-2,"191",37.7,"48","0.275","0.275","0.315",17.2,25,19.7,"0.233","0.277","0.293",27.6
"Abrams, CJ",682928,"WSH","FF","4-Seam Fastball",0,0,"186",35.1,"48","0.268","0.463","0.388",18,12.5,21.4,"0.274","0.484","0.377",40
"Greene, Riley",682985,"DET","FF","4-Seam Fastball",2,5,"241",31.4,"48","0.35","0.725","0.493",22,20.8,14.3,"0.272","0.621","0.427",43.3
"Contreras, William",661388,"MIL","FF","4-Seam Fastball",0.4,1,"207",30.6,"48","0.256","0.282","0.364",23.5,27.1,20.3,"0.209","0.347","0.323",38.5
"Wagaman, Eric",676572,"MIA","FF","4-Seam Fastball",-0.8,-1,"165",28.9,"48","0.233","0.442","0.328",18.7,14.6,15.6,"0.254","0.471","0.347",41.7
"Díaz, Yandy",650490,"TB","FF","4-Seam Fastball",0.3,1,"177",26.4,"48","0.286","0.476","0.357",15.7,10.4,11.9,"0.389","0.691","0.486",65.8
"Wells, Austin",669224,"NYY","FF","4-Seam Fastball",3.2,6,"183",30.1,"48","0.231","0.615","0.389",24.4,18.8,16.4,"0.267","0.649","0.411",63.6
"Turang, Brice",668930,"MIL","FF","4-Seam Fastball",-1.3,-3,"265",34.4,"47","0.167","0.25","0.313",16.7,25.5,14.1,"0.233","0.346","0.346",44
"Correa, Carlos",621043,"MIN","SI","Sinker",-0.9,-1,"151",25.5,"47","0.273","0.364","0.289",10.3,12.8,17.6,"0.282","0.362","0.299",41
"Buxton, Byron",621439,"MIN","SI","Sinker",-0.1,0,"136",21.1,"47","0.256","0.488","0.347",19.7,21.3,40,"0.226","0.426","0.313",48.5
"Smith, Will",669257,"LAD","FF","4-Seam Fastball",0,0,"205",34.6,"47","0.263","0.342","0.333",19,25.5,18.8,"0.267","0.504","0.382",63
"Guerrero Jr., Vladimir",665489,"TOR","FF","4-Seam Fastball",1.7,4,"216",28.6,"47","0.342","0.526","0.455",22.1,23.4,18.3,"0.336","0.552","0.44",51.9
"Ward, Taylor",621493,"LAA","FF","4-Seam Fastball",-2.9,-5,"181",26,"47","0.156","0.244","0.195",15.9,14.9,14.6,"0.287","0.583","0.379",57.9
"Torres, Gleyber",650402,"DET","FF","4-Seam Fastball",1.4,3,"178",31.2,"47","0.39","0.512","0.404",19.8,8.5,7.8,"0.372","0.697","0.459",46.2
"Realmuto, J.T.",592663,"PHI","FF","4-Seam Fastball",0.9,2,"183",29,"47","0.333","0.538","0.448",11.8,19.1,16.4,"0.303","0.577","0.428",56.7
"Mountcastle, Ryan",663624,"BAL","FF","4-Seam Fastball",-1,-2,"220",36.5,"47","0.2","0.275","0.288",21.3,21.3,14.9,"0.265","0.504","0.358",59.4
"France, Ty",664034,"MIN","SI","Sinker",0.6,1,"164",23.9,"46","0.268","0.317","0.35",16,10.9,10,"0.261","0.34","0.305",40.5
"Heim, Jonah",641680,"TEX","FF","4-Seam Fastball",-1.7,-3,"208",40.5,"46","0.25","0.318","0.289",23.7,21.7,17.2,"0.23","0.336","0.264",35.3
"Walls, Taylor",670764,"TB","FF","4-Seam Fastball",-2.5,-4,"171",34.6,"46","0.2","0.225","0.26",24.7,28.3,23.6,"0.168","0.264","0.236",32.1
"Machado, Manny",592518,"SD","FF","4-Seam Fastball",2,4,"207",29.7,"46","0.308","0.59","0.427",25.8,21.7,17.5,"0.355","0.778","0.51",89.7
"Kjerstad, Heston",677008,"BAL","FF","4-Seam Fastball",0,0,"165",39.1,"46","0.225","0.4","0.323",18.2,19.6,20.9,"0.324","0.661","0.452",51.6
"Buxton, Byron",621439,"MIN","FF","4-Seam Fastball",1.2,2,"162",25.1,"46","0.263","0.579","0.397",34.1,39.1,40,"0.223","0.532","0.369",71.4
"Garcia, Maikel",672580,"KC","FF","4-Seam Fastball",-1,-2,"202",29.6,"46","0.211","0.316","0.301",15.1,23.9,19.6,"0.237","0.373","0.328",39.3
"Peña, Jeremy",665161,"HOU","SI","Sinker",1.3,2,"173",26.2,"46","0.366","0.463","0.42",3,10.9,13.9,"0.365","0.513","0.413",61.1
"Walker, Christian",572233,"HOU","FF","4-Seam Fastball",-1.2,-3,"235",31.8,"46","0.125","0.3","0.245",28.1,32.6,18.3,"0.176","0.359","0.287",56
"Hoerner, Nico",663538,"CHC","FF","4-Seam Fastball",0.5,1,"165",27.2,"46","0.341","0.439","0.365",6.5,8.7,12.1,"0.281","0.376","0.313",47.4
"Goodman, Hunter",696100,"COL","FF","4-Seam Fastball",-0.6,-1,"190",30.9,"46","0.244","0.366","0.296",24.3,21.7,14.9,"0.263","0.488","0.344",50
"Moniak, Mickey",666160,"COL","FF","4-Seam Fastball",-0.4,-1,"153",35.9,"46","0.214","0.429","0.308",26.8,19.6,25,"0.259","0.547","0.369",66.7
"Simpson, Chandler",802415,"TB","FF","4-Seam Fastball",2,2,"117",39.1,"45","0.366","0.439","0.37",1.4,0,0,"0.383","0.446","0.396",11.9
"Altuve, Jose",514888,"HOU","SI","Sinker",0.1,0,"186",28.8,"45","0.297","0.432","0.369",10,8.9,11.8,"0.251","0.362","0.333",38.2
"Peña, Jeremy",665161,"HOU","FF","4-Seam Fastball",5.7,7,"126",19.1,"45","0.4","0.825","0.536",13.1,11.1,13.9,"0.366","0.675","0.468",57.1
"Steer, Spencer",668715,"CIN","FF","4-Seam Fastball",-2.8,-6,"201",31.1,"45","0.125","0.125","0.178",24.7,31.1,23.7,"0.175","0.26","0.243",38.5
"Bell, Josh",605137,"WSH","FF","4-Seam Fastball",-1,-2,"185",31.5,"45","0.154","0.385","0.293",24.5,15.6,14,"0.251","0.452","0.353",37.5
"Isbel, Kyle",664728,"KC","FF","4-Seam Fastball",-0.8,-1,"173",42.9,"45","0.275","0.525","0.346",16.5,15.6,15.6,"0.196","0.32","0.233",29.7
"Ozuna, Marcell",542303,"ATL","SI","Sinker",3.7,6,"152",18.4,"45","0.472","0.667","0.537",19.4,13.3,16.2,"0.386","0.578","0.47",56.7
"Tatis Jr., Fernando",665487,"SD","FF","4-Seam Fastball",2.6,5,"195",27.8,"44","0.45","0.725","0.507",21.4,13.6,12.5,"0.383","0.702","0.486",68.6
"Bleday, JJ",668709,"ATH","FF","4-Seam Fastball",-0.2,0,"169",26.5,"44","0.256","0.436","0.325",4.2,15.9,15.9,"0.207","0.326","0.275",51.5
"Holliday, Jackson",702616,"BAL","FF","4-Seam Fastball",0,0,"172",32.2,"44","0.3","0.475","0.367",13.4,11.4,12.5,"0.324","0.567","0.407",51.4
"De La Cruz, Elly",682829,"CIN","CH","Changeup",-1.3,-2,"176",22.9,"44","0.175","0.275","0.26",41.4,29.5,26,"0.2","0.265","0.246",14.8
"Sweeney, Trey",700242,"DET","FF","4-Seam Fastball",-0.3,-1,"173",30.7,"44","0.273","0.333","0.359",30.9,25,23.9,"0.223","0.274","0.323",30.4
"Bichette, Bo",666182,"TOR","SI","Sinker",-0.2,0,"154",20.9,"44","0.31","0.381","0.313",8.9,11.4,14.7,"0.333","0.446","0.348",42.1
"Ortiz, Joey",687401,"MIL","FF","4-Seam Fastball",0,0,"182",31.2,"44","0.237","0.342","0.303",18.4,18.2,17,"0.217","0.329","0.288",35.5
"Chourio, Jackson",694192,"MIL","SI","Sinker",-0.3,0,"139",20.3,"44","0.325","0.375","0.35",12.2,9.1,14.3,"0.313","0.467","0.354",54.1
"Taveras, Leody",665750,"SEA","FF","4-Seam Fastball",-2.9,-5,"183",41.5,"44","0.227","0.273","0.22",30.1,38.6,27.9,"0.152","0.217","0.158",29.6
