"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Verlander, Justin",434378,"HOU","SL","Slider",1.5,11,"738",28.3,"227","0.188","0.261","0.22",34.6,39.6,26.8,"0.187","0.289","0.222",27.9
"Keller, Brad",641745,"KC","FF","4-Seam Fastball",-0.8,-6,"803",35.3,"226","0.25","0.38","0.317",18.1,20.4,18,"0.248","0.369","0.3",34.4
"Williams, Trevor",592866,"NYM","FF","4-Seam Fastball",1.5,11,"745",52.9,"226","0.242","0.37","0.296",20.3,24.3,20.9,"0.223","0.368","0.283",42.3
"Detmers, Reid",672282,"LAA","FF","4-Seam Fastball",-0.1,-1,"953",43.7,"225","0.23","0.408","0.332",22.6,20,16.3,"0.261","0.454","0.358",44.7
"Pérez, Martín",527048,"TEX","CH","Changeup",0.2,1,"823",27.6,"224","0.233","0.338","0.286",33.5,18.8,17.7,"0.251","0.353","0.288",25.4
"Walker, Taijuan",592836,"NYM","FS","Split-Finger",1.9,13,"689",27.6,"223","0.195","0.267","0.243",29,24.2,19.3,"0.224","0.323","0.261",40.8
"Bundy, Dylan",605164,"MIN","FF","4-Seam Fastball",0.2,2,"875",40.1,"222","0.259","0.462","0.341",17.4,12.6,12.3,"0.253","0.462","0.344",39.5
"Flexen, Chris",623167,"SEA","FF","4-Seam Fastball",-1,-8,"871",39.5,"222","0.301","0.527","0.398",15.6,13.5,13.5,"0.282","0.522","0.396",52.5
"Davies, Zach",605200,"AZ","CH","Changeup",1.5,11,"762",33.2,"222","0.187","0.325","0.261",32.2,20.7,20.4,"0.214","0.341","0.267",25.3
"Gibson, Kyle",502043,"PHI","SI","Sinker",-0.9,-7,"768",28,"221","0.308","0.462","0.384",20.4,15.8,19.2,"0.291","0.448","0.362",49.7
"Hill, Rich",448179,"BOS","CU","Curveball",0,0,"727",36.5,"221","0.235","0.377","0.306",16.8,15.4,13.9,"0.241","0.368","0.298",30
"Manoah, Alek",666201,"TOR","SI","Sinker",1.2,9,"767",26,"221","0.221","0.262","0.281",16.5,20.4,21.7,"0.21","0.271","0.267",29.8
"Gray, Josiah",680686,"WSH","SL","Slider",1.1,8,"752",29,"221","0.191","0.321","0.257",38.5,35.7,28.4,"0.18","0.263","0.221",28.5
"Wainwright, Adam",425794,"STL","SI","Sinker",-0.1,0,"874",27.9,"220","0.255","0.373","0.302",9.4,22.7,19,"0.29","0.478","0.354",51.9
"McClanahan, Shane",663556,"TB","FF","4-Seam Fastball",0.2,1,"877",35.6,"220","0.24","0.439","0.337",24.1,21.8,20.8,"0.229","0.421","0.324",41.9
"Plesac, Zach",668676,"CLE","FF","4-Seam Fastball",-0.6,-6,"933",43.3,"219","0.293","0.482","0.384",14.8,7.8,8.8,"0.305","0.561","0.411",47.4
"Urías, Julio",628711,"LAD","SV","Slurve",1.1,9,"873",33.3,"218","0.2","0.356","0.27",21.4,27.1,20.8,"0.193","0.316","0.242",24.3
"Mikolas, Miles",571945,"STL","FF","4-Seam Fastball",1.2,10,"855",27.1,"216","0.205","0.34","0.281",21.9,30.1,19.6,"0.221","0.381","0.288",43.4
"Keller, Brad",641745,"KC","SL","Slider",-0.2,-2,"789",34.7,"215","0.257","0.419","0.329",29.5,20,18.3,"0.25","0.437","0.336",44
"Márquez, Germán",608566,"COL","FF","4-Seam Fastball",-1.1,-9,"878",30.9,"215","0.298","0.517","0.405",15.6,12.1,11,"0.279","0.439","0.373",46.8
"Mikolas, Miles",571945,"STL","SI","Sinker",1.5,11,"707",22.4,"214","0.218","0.32","0.268",12.3,20.1,18.1,"0.229","0.33","0.278",32.5
"Sandoval, Patrick",663776,"LAA","SL","Slider",1.6,12,"716",29.2,"214","0.201","0.261","0.247",33.5,28.5,26.8,"0.212","0.317","0.264",31.7
"Brubaker, JT",664141,"PIT","SL","Slider",-0.7,-5,"738",31,"211","0.255","0.432","0.351",41.1,34.1,24.5,"0.224","0.388","0.3",35.5
"Darvish, Yu",506433,"SD","SL","Slider",1,9,"936",31.5,"211","0.301","0.454","0.378",25.7,12.3,19.7,"0.299","0.472","0.38",36.7
"Burke, Brock",656271,"TEX","FF","4-Seam Fastball",0.9,7,"829",62.3,"211","0.199","0.36","0.297",21.9,31.8,24.8,"0.207","0.354","0.291",47.9
"Thompson, Keegan",624522,"CHC","FF","4-Seam Fastball",-0.3,-2,"873",46.5,"211","0.256","0.478","0.371",20,21.3,18.5,"0.263","0.515","0.381",47.4
"Alexander, Jason",669920,"MIL","SI","Sinker",-1,-6,"653",56.3,"211","0.339","0.492","0.393",10,10.4,14.6,"0.306","0.447","0.37",49.1
"Kluber, Corey",446372,"TB","FC","Cutter",0.6,5,"839",34.2,"211","0.302","0.436","0.326",25.6,14.7,19.3,"0.275","0.432","0.313",30.3
"Kluber, Corey",446372,"TB","CU","Curveball",-0.4,-2,"669",27.3,"210","0.255","0.415","0.315",28.6,31,23.4,"0.23","0.377","0.282",34.1
"Shaw, Bryan",543766,"CLE","FC","Cutter",0,0,"724",74.7,"210","0.253","0.396","0.34",20.8,19,22.5,"0.257","0.396","0.334",46.2
"Pérez, Martín",527048,"TEX","FC","Cutter",1.1,8,"724",24.3,"210","0.228","0.29","0.265",17,27.6,27.5,"0.231","0.304","0.271",33.1
"Berríos, José",621244,"TOR","FF","4-Seam Fastball",-2.5,-19,"771",28.3,"209","0.365","0.63","0.453",18.6,16.7,18.6,"0.311","0.579","0.411",55.2
"Cole, Gerrit",543037,"NYY","SL","Slider",1.3,10,"739",22.6,"208","0.16","0.28","0.219",44.7,37,24.8,"0.195","0.32","0.241",32.5
"Pivetta, Nick",601713,"BOS","CU","Curveball",-1.5,-13,"833",27,"208","0.296","0.434","0.34",22.2,25,19.6,"0.251","0.388","0.301",41
"Wood, Alex",622072,"SF","SL","Slider",-0.1,-1,"804",35.9,"208","0.254","0.381","0.323",28.7,24,17.5,"0.248","0.364","0.319",38.1
"Senzatela, Antonio",622608,"COL","FF","4-Seam Fastball",-1.7,-14,"810",53.3,"207","0.401","0.599","0.447",12.8,8.2,9,"0.326","0.494","0.377",47.5
"Finnegan, Kyle",640448,"WSH","FF","4-Seam Fastball",1,8,"829",78.7,"207","0.217","0.354","0.281",25.9,27.5,22.1,"0.206","0.339","0.272",45.9
"Gilbert, Logan",669302,"SEA","SL","Slider",0,0,"730",24.2,"207","0.223","0.335","0.268",25.1,27.1,16.3,"0.231","0.36","0.276",41.3
"Holmes, Clay",605280,"NYY","SI","Sinker",1.4,11,"784",79.9,"207","0.198","0.253","0.265",26.4,21.3,22.6,"0.199","0.263","0.263",46
"Syndergaard, Noah",592789,"PHI","SI","Sinker",1.8,12,"646",31.9,"207","0.243","0.333","0.296",10.2,9.2,12.8,"0.273","0.421","0.34",34.5
"Smyly, Drew",592767,"CHC","CU","Curveball",0.2,2,"740",40.8,"206","0.225","0.34","0.266",32.7,29.1,19,"0.242","0.365","0.276",30.7
"Rasmussen, Drew",656876,"TB","FF","4-Seam Fastball",1.4,11,"799",35.7,"205","0.223","0.342","0.27",18.9,20,15.1,"0.231","0.35","0.274",42.2
"Berríos, José",621244,"TOR","SI","Sinker",0.4,3,"690",25.4,"204","0.301","0.437","0.362",12.3,12.7,16.4,"0.309","0.482","0.377",41.8
"Scott, Tanner",656945,"MIA","SL","Slider",-0.1,0,"791",62.1,"204","0.238","0.363","0.324",36.4,30.4,23.1,"0.225","0.328","0.313",32.1
"Hearn, Taylor",621368,"TEX","FF","4-Seam Fastball",0.2,2,"857",48,"204","0.194","0.365","0.317",22.7,25.5,20.6,"0.217","0.355","0.322",35.8
"Adon, Joan",672851,"WSH","FF","4-Seam Fastball",-1.1,-8,"765",63.5,"204","0.293","0.539","0.418",15.3,15.7,17.3,"0.292","0.547","0.419",41.2
"Bubic, Kris",663460,"KC","CH","Changeup",-0.5,-3,"628",27.8,"202","0.258","0.399","0.34",26.1,19.3,18.8,"0.274","0.448","0.353",38.6
"Cortes, Nestor",641482,"NYY","FC","Cutter",1.3,10,"735",29.8,"201","0.191","0.366","0.281",24.5,21.9,22.1,"0.227","0.353","0.289",35.3
"Wright, Kyle",657140,"ATL","SI","Sinker",0.9,6,"648",24,"201","0.242","0.331","0.318",15.5,11.4,16.7,"0.266","0.376","0.328",39.7
"Lyles, Jordan",543475,"BAL","ST","Sweeper",-0.2,-1,"716",24,"200","0.253","0.366","0.291",29.5,19.5,14,"0.237","0.38","0.298",26.2
"Flexen, Chris",623167,"SEA","FC","Cutter",0.2,2,"717",32.5,"200","0.265","0.392","0.307",23.5,15,17.8,"0.265","0.402","0.307",37.9
"Mikolas, Miles",571945,"STL","SL","Slider",0.5,4,"800",25.4,"199","0.239","0.41","0.304",21.2,11.1,10,"0.302","0.484","0.359",35.7
"Márquez, Germán",608566,"COL","CU","Curveball",1.3,8,"626",22.1,"199","0.141","0.241","0.186",37.1,44.7,25.1,"0.162","0.264","0.201",34.6
"Alcantara, Sandy",645261,"MIA","FF","4-Seam Fastball",-0.5,-4,"828",25.5,"198","0.233","0.45","0.327",24.2,24.2,20.3,"0.231","0.43","0.318",48.1
"Márquez, Germán",608566,"COL","SI","Sinker",-1.3,-9,"656",23.1,"198","0.342","0.576","0.423",10.8,1.5,10,"0.324","0.526","0.384",57.3
"Wainwright, Adam",425794,"STL","FC","Cutter",0.2,1,"784",25,"198","0.283","0.44","0.344",17.9,11.1,12.3,"0.28","0.459","0.341",33.7
"Berríos, José",621244,"TOR","SV","Slurve",0,0,"842",30.9,"198","0.209","0.374","0.273",31.2,33.8,21.6,"0.218","0.385","0.283",42.5
"Anderson, Tyler",542881,"LAD","FC","Cutter",0.5,3,"567",22,"197","0.213","0.346","0.273",18.6,18.8,18.6,"0.231","0.331","0.264",23
"Contreras, Roansy",672710,"PIT","FF","4-Seam Fastball",-0.7,-6,"770",48.5,"196","0.276","0.541","0.391",17.9,13.3,13.7,"0.295","0.555","0.406",58.3
