"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Freeman, Freddie",518692,"LAD","FF","4-Seam Fastball",2.4,21,"847",30.8,"222","0.353","0.638","0.436",16.6,14,14,"0.345","0.645","0.429",46.6
"Torkelson, Spencer",679529,"DET","FF","4-Seam Fastball",0.7,6,"862",30.6,"221","0.267","0.529","0.39",20.7,21.7,19.9,"0.276","0.582","0.406",59.9
"Santander, Anthony",623993,"BAL","FF","4-Seam Fastball",1,10,"1008",36.5,"220","0.263","0.556","0.378",26.2,30.9,20.2,"0.219","0.457","0.323",50.8
"Marte, Ketel",606466,"AZ","FF","4-Seam Fastball",1,8,"799",32.2,"220","0.298","0.433","0.377",12.3,12.7,13,"0.288","0.425","0.373",41.6
"McKinstry, Zach",656716,"DET","FF","4-Seam Fastball",-1.2,-11,"872",41.2,"218","0.245","0.346","0.314",14.5,13.8,12.6,"0.28","0.431","0.354",37.5
"Lindor, Francisco",596019,"NYM","FF","4-Seam Fastball",1.2,11,"928",33.9,"218","0.262","0.519","0.376",20.1,14.7,12.4,"0.248","0.469","0.357",45.2
"Abrams, CJ",682928,"WSH","FF","4-Seam Fastball",-1.8,-13,"741",33.5,"217","0.218","0.33","0.283",16.3,14.7,16.2,"0.25","0.417","0.317",37.1
"Rutschman, Adley",668939,"BAL","FF","4-Seam Fastball",1.6,16,"1020",35.1,"216","0.328","0.578","0.436",12.5,10.6,8.2,"0.306","0.556","0.415",49.7
"Tucker, Kyle",663656,"HOU","FF","4-Seam Fastball",2.4,20,"846",32.9,"216","0.339","0.585","0.441",15.1,13.4,13.5,"0.331","0.645","0.454",56.8
"Varsho, Daulton",662139,"TOR","FF","4-Seam Fastball",-0.6,-5,"812",35.1,"215","0.233","0.451","0.336",23.1,22.8,19.5,"0.216","0.401","0.305",42.1
"Riley, Austin",663586,"ATL","FF","4-Seam Fastball",0.1,1,"914",31.9,"213","0.247","0.474","0.35",29.6,30,20.7,"0.228","0.484","0.332",56.6
"Albies, Ozzie",645277,"ATL","FF","4-Seam Fastball",1.5,13,"859",33.5,"213","0.301","0.602","0.416",19.1,15.5,13.9,"0.283","0.56","0.394",50.3
"Noda, Ryan",676116,"OAK","FF","4-Seam Fastball",1,9,"869",41.6,"212","0.273","0.424","0.383",34.2,35.4,28.7,"0.225","0.411","0.353",49.5
"Turner, Justin",457759,"BOS","FF","4-Seam Fastball",-0.6,-6,"981",36.7,"212","0.234","0.38","0.322",15.8,18.9,12.2,"0.247","0.467","0.35",46.2
"Witt Jr., Bobby",677951,"KC","FF","4-Seam Fastball",0.4,4,"909",33.7,"210","0.271","0.521","0.367",22.8,24.8,18.5,"0.28","0.545","0.38",55.1
"Ramírez, José",608070,"CLE","FF","4-Seam Fastball",0.4,4,"879",33.7,"210","0.275","0.495","0.373",10.8,9,8.2,"0.309","0.544","0.403",43.9
"Giménez, Andrés",665926,"CLE","FF","4-Seam Fastball",-0.1,-1,"829",35.3,"210","0.266","0.457","0.354",26.6,19,15.4,"0.23","0.384","0.309",35.6
"Heim, Jonah",641680,"TEX","FF","4-Seam Fastball",0.4,4,"874",43.8,"209","0.251","0.46","0.344",24.4,23.4,17.9,"0.236","0.448","0.328",40.3
"Friedl, TJ",670770,"CIN","FF","4-Seam Fastball",1.7,14,"802",36.6,"209","0.333","0.589","0.427",8.6,9.6,9.3,"0.276","0.384","0.331",28.5
"Stott, Bryson",681082,"PHI","FF","4-Seam Fastball",-0.4,-4,"1104",41.4,"208","0.284","0.426","0.349",14.5,16.8,9.9,"0.267","0.418","0.333",41.4
"Bogaerts, Xander",593428,"SD","FF","4-Seam Fastball",-0.6,-5,"757",28.6,"208","0.259","0.384","0.327",13.4,12.5,12,"0.254","0.431","0.331",41
"Bellinger, Cody",641355,"CHC","FF","4-Seam Fastball",0.8,6,"761",35.3,"208","0.294","0.5","0.382",21.3,19.7,17.5,"0.243","0.42","0.325",33.8
"Reynolds, Bryan",668804,"PIT","FF","4-Seam Fastball",0,0,"795",31.5,"208","0.261","0.456","0.364",18.9,15.9,14.2,"0.288","0.503","0.38",53.4
"Benintendi, Andrew",643217,"CWS","FF","4-Seam Fastball",-0.7,-6,"858",36.5,"207","0.255","0.342","0.32",19.2,13.5,13.6,"0.287","0.433","0.351",35.3
"Soto, Juan",665742,"SD","FF","4-Seam Fastball",2,16,"831",28.7,"206","0.275","0.617","0.426",18.7,18.9,17.3,"0.287","0.648","0.44",63.4
"Straw, Myles",664702,"CLE","FF","4-Seam Fastball",-1.6,-13,"838",42.1,"205","0.237","0.282","0.287",14.9,21,17.6,"0.234","0.3","0.285",31.2
"Betts, Mookie",605141,"LAD","FF","4-Seam Fastball",2.2,19,"855",31.5,"204","0.305","0.647","0.447",10.6,11.3,10.4,"0.301","0.642","0.442",54.1
"Santana, Carlos",467793,"MIL","FF","4-Seam Fastball",1,8,"769",31.2,"204","0.308","0.535","0.401",19.7,15.2,14.3,"0.278","0.472","0.353",39.4
"Melendez, MJ",669004,"KC","FF","4-Seam Fastball",-0.2,-2,"909",37.3,"204","0.246","0.425","0.355",37.8,29.4,22.5,"0.233","0.469","0.361",59.1
"McMahon, Ryan",641857,"COL","FF","4-Seam Fastball",0.6,7,"1162",42.4,"204","0.246","0.455","0.374",30.3,32.8,17.9,"0.248","0.482","0.378",51
"Bell, Josh",605137,"MIA","FF","4-Seam Fastball",1.4,11,"764",31.5,"202","0.32","0.549","0.418",20.9,18.8,19.1,"0.311","0.567","0.413",51.4
"Acuña Jr., Ronald",660670,"ATL","FF","4-Seam Fastball",1.8,15,"842",30.3,"201","0.292","0.595","0.429",17.8,12.4,10.8,"0.321","0.614","0.439",58.2
"France, Ty",664034,"SEA","FF","4-Seam Fastball",-0.1,-1,"794",32.7,"200","0.213","0.354","0.327",19,19,14.6,"0.244","0.414","0.354",43.7
"Taveras, Leody",665750,"TEX","FF","4-Seam Fastball",0.3,3,"765",36.3,"200","0.289","0.5","0.359",18.7,19.5,16.2,"0.291","0.482","0.364",58.2
"Hoerner, Nico",663538,"CHC","FF","4-Seam Fastball",1.3,8,"669",26.3,"200","0.309","0.473","0.406",6.6,8,8.4,"0.286","0.406","0.364",41.3
"Yoshida, Masataka",807799,"BOS","FF","4-Seam Fastball",1.5,11,"713",32.5,"200","0.37","0.558","0.445",9.7,9.5,11.9,"0.324","0.496","0.384",47.5
"Verdugo, Alex",657077,"BOS","FF","4-Seam Fastball",-0.4,-3,"863",36.5,"198","0.285","0.506","0.382",9,11.6,12.8,"0.307","0.511","0.387",47.4
"Raleigh, Cal",663728,"SEA","FF","4-Seam Fastball",0.1,1,"856",36.6,"197","0.214","0.434","0.333",24.9,29.9,23,"0.22","0.458","0.334",47.4
"Yelich, Christian",592885,"MIL","FF","4-Seam Fastball",1.4,12,"812",31.7,"197","0.331","0.589","0.448",20.4,18.8,16.9,"0.334","0.567","0.439",53.5
"Chapman, Matt",656305,"TOR","FF","4-Seam Fastball",0.2,2,"871",35.5,"196","0.227","0.453","0.33",35,29.6,19.5,"0.219","0.514","0.349",60.9
"Perdomo, Geraldo",672695,"AZ","FF","4-Seam Fastball",-0.6,-5,"785",38,"196","0.242","0.363","0.327",10.5,11.2,10.3,"0.187","0.263","0.273",21.5
"Turner, Trea",607208,"PHI","FF","4-Seam Fastball",-0.4,-3,"763",28.5,"194","0.244","0.506","0.347",21.6,19.6,16.8,"0.267","0.568","0.373",52.8
"Thomas, Lane",657041,"WSH","FF","4-Seam Fastball",1.2,9,"783",29.8,"193","0.322","0.614","0.424",18.1,19.2,17.2,"0.321","0.606","0.415",46.7
"Acuña Jr., Ronald",660670,"ATL","SI","Sinker",2.2,13,"608",21.9,"193","0.361","0.538","0.43",9.3,9.3,13.5,"0.373","0.66","0.469",56.3
"Henderson, Gunnar",683002,"BAL","FF","4-Seam Fastball",0,0,"786",32.7,"192","0.248","0.461","0.36",27.2,26.6,21.9,"0.285","0.504","0.385",62.3
"Springer, George",543807,"TOR","FF","4-Seam Fastball",0,0,"682",27,"192","0.265","0.476","0.373",18.2,17.7,17.2,"0.277","0.502","0.379",47.4
"Kim, Ha-Seong",673490,"SD","FF","4-Seam Fastball",0.6,5,"959",35.2,"191","0.252","0.484","0.388",21.5,23,14,"0.236","0.408","0.348",38.1
"Meneses, Joey",608841,"WSH","FF","4-Seam Fastball",-1.1,-8,"693",27.3,"190","0.254","0.409","0.304",22.3,23.2,20.7,"0.272","0.419","0.314",59.9
"Carroll, Corbin",682998,"AZ","FF","4-Seam Fastball",1.4,11,"799",32.9,"189","0.309","0.579","0.434",20.4,20.1,19,"0.295","0.542","0.414",40.7
"Wade Jr., LaMonte",664774,"SF","FF","4-Seam Fastball",1,8,"801",38.1,"189","0.301","0.529","0.425",17.5,15.9,13.6,"0.267","0.512","0.39",42.9
"Bohm, Alec",664761,"PHI","FF","4-Seam Fastball",0.1,1,"721",32,"189","0.251","0.45","0.333",17.7,20.6,17.4,"0.256","0.43","0.325",51.1
"Alonso, Pete",624413,"NYM","FF","4-Seam Fastball",1.3,10,"764",29.8,"189","0.226","0.594","0.391",20.5,20.6,17.5,"0.26","0.636","0.422",45.4
"Paredes, Isaac",670623,"TB","FF","4-Seam Fastball",1.2,9,"685",29,"187","0.273","0.547","0.399",9.9,13.9,12.2,"0.25","0.391","0.332",34.8
"Rodríguez, Julio",677594,"SEA","FF","4-Seam Fastball",1.4,10,"733",29.2,"186","0.305","0.557","0.402",20.8,24.7,22.2,"0.27","0.499","0.355",61
"Torres, Gleyber",650402,"NYY","FF","4-Seam Fastball",1.5,11,"712",26.9,"186","0.274","0.555","0.383",22.3,16.7,12.6,"0.296","0.597","0.409",58.5
"De La Cruz, Bryan",650559,"MIA","FF","4-Seam Fastball",-0.1,-1,"681",27.6,"184","0.262","0.463","0.342",28.9,29.9,25,"0.255","0.468","0.342",52.7
"Steer, Spencer",668715,"CIN","SI","Sinker",-1.1,-7,"674",25.1,"184","0.255","0.342","0.318",14,10.9,13.9,"0.261","0.394","0.33",37.8
"Casas, Triston",671213,"BOS","FF","4-Seam Fastball",1,6,"649",31.5,"184","0.266","0.532","0.388",22.4,21.2,21.2,"0.29","0.614","0.431",50.4
"Merrifield, Whit",593160,"TOR","FF","4-Seam Fastball",-0.3,-2,"649",29.5,"184","0.274","0.421","0.332",13.2,11.4,11.5,"0.253","0.391","0.314",30.1
"Ruiz, Keibert",660688,"WSH","FF","4-Seam Fastball",1.5,8,"512",27.1,"184","0.313","0.56","0.408",7,7.1,12,"0.286","0.512","0.372",36.6
"Davis, J.D.",605204,"SF","FF","4-Seam Fastball",-0.1,0,"744",35.6,"183","0.263","0.425","0.334",34.5,32.2,24.1,"0.257","0.45","0.347",53.8
"Profar, Jurickson",595777,"SD","FF","4-Seam Fastball",0.1,0,"785",37.3,"181","0.293","0.407","0.366",14.3,12.7,10.3,"0.281","0.379","0.351",34.6
"Candelario, Jeimer",600869,"CHC","FF","4-Seam Fastball",1.7,12,"727",31.2,"181","0.301","0.575","0.406",22.6,23.2,18.1,"0.243","0.429","0.337",34.2
"Grisham, Trent",663757,"SD","FF","4-Seam Fastball",0.4,3,"789",33.7,"179","0.22","0.411","0.357",26.7,23.5,17.5,"0.281","0.584","0.431",56
"Volpe, Anthony",683011,"NYY","FF","4-Seam Fastball",0.8,6,"685",29.3,"179","0.243","0.553","0.379",26,31.8,23.8,"0.234","0.495","0.36",62.9
"Hernández, Teoscar",606192,"SEA","SL","Slider",-1.4,-9,"626",23.4,"178","0.218","0.322","0.252",37.8,31.5,25.9,"0.232","0.411","0.277",45.4
"Adames, Willy",642715,"MIL","FF","4-Seam Fastball",-0.2,-2,"700",27,"177","0.196","0.439","0.332",25.9,26,20.5,"0.236","0.541","0.38",49.5
"Smith, Dominic",642086,"WSH","FF","4-Seam Fastball",-0.7,-5,"741",33.5,"176","0.223","0.389","0.318",14,17,13.9,"0.255","0.475","0.348",42.5
"Belt, Brandon",474832,"TOR","FF","4-Seam Fastball",0.9,8,"845",46.9,"176","0.232","0.472","0.382",32.3,34.7,22.2,"0.22","0.452","0.356",41
"Edman, Tommy",669242,"STL","FF","4-Seam Fastball",-0.8,-5,"622",34.4,"174","0.23","0.388","0.311",12.9,17.2,19.4,"0.269","0.407","0.337",37.9
"Suwinski, Jack",669261,"PIT","FF","4-Seam Fastball",1.2,8,"698",30.6,"174","0.239","0.507","0.38",28.1,33.9,25.4,"0.22","0.52","0.383",55.3
"Arozarena, Randy",668227,"TB","FF","4-Seam Fastball",2.3,17,"737",27.5,"174","0.261","0.552","0.429",32.4,27,18.8,"0.251","0.548","0.416",55.2
"Abreu, José",547989,"HOU","FF","4-Seam Fastball",-0.2,-1,"818",34.1,"173","0.241","0.414","0.364",24.5,19.1,12.7,"0.259","0.474","0.372",46
"Machado, Manny",592518,"SD","FF","4-Seam Fastball",-0.5,-4,"734",32.1,"173","0.223","0.372","0.319",21.8,16.8,14.1,"0.25","0.507","0.372",54.6
"Correa, Carlos",621043,"MIN","FF","4-Seam Fastball",0.1,1,"617",27.3,"172","0.252","0.458","0.35",17.5,20.9,21.2,"0.286","0.526","0.377",52.1
"Tatis Jr., Fernando",665487,"SD","FF","4-Seam Fastball",0.7,5,"650",27.8,"171","0.261","0.477","0.361",32.4,29.2,26.3,"0.248","0.529","0.36",51.9
"Mullins, Cedric",656775,"BAL","FF","4-Seam Fastball",0.2,2,"721",40.5,"171","0.255","0.482","0.364",24,20.5,16.7,"0.214","0.396","0.321",43.2
"Swanson, Dansby",621020,"CHC","FF","4-Seam Fastball",1.5,9,"601",23.5,"170","0.293","0.62","0.425",24.8,25.3,21.1,"0.288","0.647","0.425",57
"Steer, Spencer",668715,"CIN","FF","4-Seam Fastball",1,8,"786",29.3,"168","0.27","0.496","0.394",26,25.6,18.1,"0.25","0.438","0.366",45.7
"Walker, Christian",572233,"AZ","FF","4-Seam Fastball",1.5,12,"782",29.3,"168","0.282","0.592","0.409",26,24.4,16.8,"0.233","0.466","0.349",41.7
"Guerrero Jr., Vladimir",665489,"TOR","FF","4-Seam Fastball",0.3,2,"680",27.9,"167","0.26","0.452","0.354",20.2,19.2,16.4,"0.278","0.511","0.378",51.3
"Riley, Austin",663586,"ATL","SI","Sinker",1.3,8,"609",21.3,"167","0.333","0.558","0.422",11.9,12,14.8,"0.337","0.571","0.421",51.2
"Peña, Jeremy",665161,"HOU","FF","4-Seam Fastball",0.5,3,"586",25.5,"166","0.324","0.486","0.392",15.3,18.1,17.6,"0.28","0.462","0.354",47.1
"Gurriel Jr., Lourdes",666971,"AZ","FF","4-Seam Fastball",-0.6,-4,"667",30.1,"166","0.275","0.405","0.321",13.4,19.3,17.5,"0.295","0.482","0.358",54.9
"Kemp, Tony",643393,"OAK","FF","4-Seam Fastball",-1.2,-6,"506",34.2,"165","0.232","0.352","0.31",6.6,4.2,6.4,"0.265","0.367","0.327",26.3
"Rooker, Brent",667670,"OAK","FF","4-Seam Fastball",2.1,14,"648",30.1,"165","0.293","0.605","0.408",32.8,30.3,23.9,"0.266","0.555","0.378",54.1
"Hoerner, Nico",663538,"CHC","SI","Sinker",-0.8,-5,"586",23.1,"164","0.265","0.333","0.316",6,7.3,10.8,"0.264","0.345","0.3",39.1
"Peterson, Jace",607054,"AZ","FF","4-Seam Fastball",-0.4,-2,"641",36.8,"164","0.218","0.376","0.333",18.7,22.6,21.1,"0.213","0.379","0.326",33.3
"Vierling, Matt",663837,"DET","FF","4-Seam Fastball",-0.5,-4,"779",36.5,"164","0.252","0.413","0.34",18.3,23.8,16.3,"0.257","0.412","0.338",50
"Cronenworth, Jake",630105,"SD","FF","4-Seam Fastball",-0.2,-2,"819",39.8,"163","0.265","0.404","0.346",10.4,17.8,12.2,"0.279","0.432","0.361",36.4
"Alvarez, Yordan",670541,"HOU","FF","4-Seam Fastball",1.6,10,"638",33.4,"163","0.267","0.519","0.406",19.4,20.9,20.4,"0.3","0.653","0.455",64.6
"Vaughn, Andrew",683734,"CWS","FF","4-Seam Fastball",0.2,1,"613",26.5,"163","0.297","0.497","0.375",12.4,14.7,14.1,"0.297","0.53","0.383",50.8
"Flores, Wilmer",527038,"SF","FF","4-Seam Fastball",1,6,"593",31.6,"162","0.298","0.539","0.387",8.6,9.3,7.9,"0.272","0.491","0.362",35.7
"Grossman, Robbie",543257,"TEX","FF","4-Seam Fastball",0.9,5,"596",34.7,"162","0.287","0.473","0.393",12.1,16.7,16.6,"0.26","0.411","0.362",44.2
"Garcia, Maikel",672580,"KC","FF","4-Seam Fastball",-0.9,-6,"719",36.1,"162","0.241","0.365","0.32",23.3,32.1,24.5,"0.239","0.356","0.316",65.9
"Alonso, Pete",624413,"NYM","SI","Sinker",0.1,0,"551",21.5,"159","0.25","0.5","0.364",8.8,8.8,13.6,"0.278","0.537","0.376",36.2
"Muncy, Max",571970,"LAD","FF","4-Seam Fastball",0.7,5,"706",28.4,"159","0.19","0.529","0.383",22.7,28.9,21.6,"0.19","0.476","0.367",53.2
"Bregman, Alex",608324,"HOU","SI","Sinker",0.5,3,"487",17.5,"157","0.3","0.469","0.395",7.7,7,10.4,"0.285","0.446","0.378",40.3
"Ozuna, Marcell",542303,"ATL","FF","4-Seam Fastball",2.4,15,"627",26.5,"157","0.317","0.718","0.455",20.9,18.5,14.1,"0.341","0.771","0.482",60.5
"Canha, Mark",592192,"MIL","FF","4-Seam Fastball",0.1,1,"593",28.4,"156","0.263","0.489","0.356",19.8,13.5,10.5,"0.268","0.464","0.348",44.1
"Rengifo, Luis",650859,"LAA","FF","4-Seam Fastball",1.2,7,"577",34.4,"156","0.306","0.5","0.403",16.4,11.5,9.2,"0.289","0.476","0.379",40.2
"Ohtani, Shohei",660271,"LAA","FF","4-Seam Fastball",3.7,24,"660",28.4,"156","0.402","0.818","0.541",27.7,19.9,16.2,"0.376","0.785","0.517",68.3
"Ruiz, Esteury",665923,"OAK","FF","4-Seam Fastball",-0.2,-1,"606",34.6,"155","0.257","0.353","0.324",18.7,13.5,13.1,"0.226","0.307","0.281",17.1
"Kepler, Max",596146,"MIN","FF","4-Seam Fastball",0.3,2,"671",34.9,"155","0.277","0.515","0.391",11.7,14.2,11.9,"0.316","0.668","0.449",58.2
"Hays, Austin",669720,"BAL","FF","4-Seam Fastball",1.5,9,"590",27.8,"155","0.313","0.567","0.419",19.9,23.2,21.1,"0.248","0.496","0.359",45.5
"Drury, Brandon",592273,"LAA","FF","4-Seam Fastball",1.3,8,"594",30.3,"154","0.29","0.586","0.399",31.2,27.3,24.4,"0.302","0.516","0.367",53.4
"Seager, Corey",608369,"TEX","FF","4-Seam Fastball",2,11,"556",30.1,"154","0.323","0.684","0.446",22.3,18.2,18.5,"0.344","0.764","0.485",69.4
"Castellanos, Nick",592206,"PHI","FF","4-Seam Fastball",2.4,14,"588",24.2,"153","0.348","0.593","0.429",22.4,26.8,21.4,"0.312","0.607","0.415",60.8
"Outman, James",681546,"LAD","FF","4-Seam Fastball",1,7,"731",31.1,"153","0.238","0.459","0.373",34.9,30.1,20.1,"0.245","0.462","0.375",42.3
"Rizzo, Anthony",519203,"NYY","FF","4-Seam Fastball",0.3,2,"577",34.6,"153","0.273","0.424","0.345",19.4,23.5,19.5,"0.262","0.434","0.333",40.8
"Díaz, Yandy",650490,"TB","FF","4-Seam Fastball",0.7,5,"728",30.9,"153","0.344","0.52","0.428",20.3,15,14.3,"0.313","0.49","0.403",61.2
"Julien, Edouard",666397,"MIN","FF","4-Seam Fastball",2.6,15,"570",33,"153","0.344","0.623","0.46",17.3,25.5,22.2,"0.276","0.561","0.413",57.6
"Conforto, Michael",624424,"SF","FF","4-Seam Fastball",-0.1,-1,"627",33,"152","0.222","0.373","0.337",20.1,25,19.6,"0.248","0.401","0.349",42
"India, Jonathan",663697,"CIN","FF","4-Seam Fastball",0.3,2,"637",28.9,"152","0.274","0.411","0.373",13.7,11.8,9.5,"0.305","0.544","0.418",51.9
"Meneses, Joey",608841,"WSH","SI","Sinker",0.4,2,"457",18,"152","0.34","0.403","0.36",8.1,9.9,14.3,"0.258","0.35","0.285",37.2
"Naylor, Josh",647304,"CLE","FF","4-Seam Fastball",1.1,5,"475",28.8,"152","0.341","0.481","0.388",14.4,12.5,13.2,"0.325","0.488","0.379",42.9
"Thomas, Lane",657041,"WSH","SI","Sinker",-0.2,-1,"559",21.3,"152","0.275","0.423","0.341",12.9,21.1,27.6,"0.242","0.379","0.287",39.3
"Marsh, Brandon",669016,"PHI","FF","4-Seam Fastball",0.9,7,"732",36.9,"152","0.326","0.566","0.436",24.7,31.6,23.1,"0.248","0.448","0.355",60.5
"Lowe, Josh",666139,"TB","FF","4-Seam Fastball",0.6,5,"775",38.1,"151","0.317","0.583","0.401",28.5,31.1,18.8,"0.292","0.522","0.368",53.8
"Walker, Christian",572233,"AZ","SI","Sinker",0,0,"530",19.8,"151","0.326","0.459","0.385",10.1,7.9,9.4,"0.318","0.498","0.385",40.7
"Ward, Taylor",621493,"LAA","FF","4-Seam Fastball",0.3,2,"563",34.4,"150","0.248","0.474","0.353",18.5,18.7,15.7,"0.255","0.519","0.366",50.5
"Soler, Jorge",624585,"MIA","FF","4-Seam Fastball",2.4,14,"579",25,"149","0.277","0.7","0.438",21,23.5,21,"0.293","0.689","0.438",58.8
"Rodríguez, Julio",677594,"SEA","SL","Slider",1.1,5,"463",18.4,"149","0.257","0.45","0.343",29.3,22.1,22.9,"0.275","0.486","0.345",45.8
"Trout, Mike",545361,"LAA","FF","4-Seam Fastball",0,0,"740",47.8,"149","0.218","0.412","0.355",29.5,29.5,19.6,"0.256","0.511","0.401",55.3
"Martinez, J.D.",502110,"LAD","FF","4-Seam Fastball",1.9,10,"510",27.3,"149","0.268","0.616","0.383",25.7,32.2,29.1,"0.266","0.578","0.368",62
"McCutchen, Andrew",457705,"PIT","FF","4-Seam Fastball",1.7,9,"567",28.2,"148","0.328","0.534","0.432",22.9,14.9,13.2,"0.303","0.538","0.426",47.9
"Walls, Taylor",670764,"TB","FF","4-Seam Fastball",-0.8,-4,"567",39.9,"148","0.171","0.325","0.296",25.1,25.7,21.6,"0.156","0.254","0.259",30.2
"Rosario, Eddie",592696,"ATL","FF","4-Seam Fastball",-0.4,-2,"585",30.7,"148","0.263","0.453","0.334",29.3,23.6,19.4,"0.264","0.464","0.335",45.1
"Bichette, Bo",666182,"TOR","FF","4-Seam Fastball",0.4,3,"737",33.1,"148","0.331","0.511","0.397",17.9,20.3,12.8,"0.333","0.514","0.397",56.3
"Cooper, Garrett",643265,"SD","FF","4-Seam Fastball",0.4,3,"606",33.3,"148","0.289","0.504","0.365",30.4,32.4,23.9,"0.257","0.465","0.336",43.2
"Turang, Brice",668930,"MIL","FF","4-Seam Fastball",-2.3,-15,"633",35.3,"147","0.202","0.271","0.261",22.2,25.9,18.8,"0.21","0.334","0.282",34.4
"Call, Alex",669743,"WSH","FF","4-Seam Fastball",-1.1,-6,"546",29.8,"147","0.205","0.336","0.304",15.3,15.6,13.9,"0.223","0.366","0.318",33.7
"Harris II, Michael",671739,"ATL","FF","4-Seam Fastball",-0.5,-3,"638",32.7,"146","0.321","0.443","0.36",19.5,15.8,16,"0.323","0.444","0.36",55.5
"Rosario, Amed",642708,"LAD","FF","4-Seam Fastball",-0.5,-3,"650",32.8,"145","0.225","0.38","0.319",20.1,16.6,12.3,"0.257","0.404","0.328",43.8
"Maldonado, Martín",455117,"HOU","FF","4-Seam Fastball",-2.4,-13,"550",34.7,"145","0.153","0.242","0.231",35.3,38.6,31.3,"0.152","0.292","0.245",43.8
"Hayes, Ke'Bryan",663647,"PIT","FF","4-Seam Fastball",0.7,4,"528",27.4,"144","0.305","0.534","0.39",13,16.7,17.5,"0.296","0.517","0.371",59.6
"Greene, Riley",682985,"DET","FF","4-Seam Fastball",0.3,2,"581",33.3,"143","0.314","0.512","0.402",20.1,19.6,15,"0.305","0.498","0.392",44.7
"Hernández, Teoscar",606192,"SEA","FF","4-Seam Fastball",1.8,12,"626",23.4,"143","0.317","0.675","0.444",33.3,33.6,21.9,"0.286","0.644","0.428",72.2
"Frazier, Adam",624428,"BAL","FF","4-Seam Fastball",0.7,5,"636",36.3,"143","0.336","0.536","0.411",16.3,14,12.7,"0.294","0.39","0.339",26.2
"Realmuto, J.T.",592663,"PHI","SI","Sinker",0.3,1,"429",20.5,"142","0.299","0.465","0.388",16.7,13.4,23.5,"0.299","0.512","0.378",43.1
"Nootbaar, Lars",663457,"STL","FF","4-Seam Fastball",1.4,9,"618",29.8,"142","0.336","0.542","0.456",15.4,14.1,13.6,"0.315","0.556","0.442",56.2
"Arenado, Nolan",571448,"STL","SL","Slider",1,5,"487",21.3,"142","0.277","0.46","0.336",29.3,21.1,19.2,"0.258","0.383","0.285",33.3
