"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Tucker, Kyle",663656,"CHC","FC","Cutter",-1.1,-1,"117",9.7,"35","0.185","0.222","0.324",24.6,22.9,26.7,"0.244","0.313","0.346",31.6
"Casas, Triston",671213,"BOS","FF","4-Seam Fastball",1,1,"132",30.2,"35","0.267","0.467","0.369",20,20,20,"0.256","0.479","0.365",52.2
"Lux, Gavin",666158,"CIN","CH","Changeup",1.2,2,"129",13.1,"35","0.294","0.324","0.287",21.4,22.9,16,"0.273","0.341","0.28",19.2
"McMahon, Ryan",641857,"COL","SI","Sinker",0.3,0,"145",11.7,"35","0.313","0.406","0.347",5.9,11.4,21.1,"0.349","0.58","0.422",67.9
"Frelick, Sal",686217,"MIL","SL","Slider",2.2,3,"126",11.8,"35","0.344","0.594","0.424",11.5,14.3,13.2,"0.391","0.548","0.43",37
"Rojas, Johan",679032,"PHI","FF","4-Seam Fastball",-2.5,-4,"167",36.1,"34","0.185","0.222","0.253",27.9,38.2,27.1,"0.211","0.246","0.27",31.3
"Pagés, Pedro",686780,"STL","SL","Slider",-0.9,-1,"114",16.9,"34","0.212","0.424","0.287",33.9,26.5,21.4,"0.205","0.352","0.241",40
"Crews, Dylan",686611,"WSH","SL","Slider",-3.3,-4,"122",19.7,"34","0.097","0.097","0.141",38.9,35.3,33.3,"0.211","0.289","0.26",26.3
"McKinstry, Zach",656716,"DET","CH","Changeup",0.6,1,"120",12.1,"34","0.3","0.433","0.33",27.1,17.6,15.8,"0.311","0.43","0.333",26.9
"Swanson, Dansby",621020,"CHC","CH","Changeup",-2.9,-4,"128",10.6,"34","0.033","0.033","0.141",38.3,41.2,27.5,"0.115","0.219","0.196",29.4
"Conforto, Michael",624424,"LAD","SL","Slider",0.5,1,"144",14.4,"34","0.185","0.333","0.319",29,29.4,14.9,"0.233","0.408","0.36",47.1
"Horwitz, Spencer",687462,"PIT","FF","4-Seam Fastball",0.3,0,"142",34.6,"34","0.276","0.414","0.356",16.4,17.6,13,"0.266","0.424","0.353",47.8
"Tellez, Rowdy",642133,"SEA","CH","Changeup",-2.5,-4,"139",19.6,"34","0.121","0.121","0.126",36.4,23.5,19.5,"0.22","0.291","0.233",36
"Kiner-Falefa, Isiah",643396,"PIT","SL","Slider",0.5,1,"126",16,"34","0.303","0.364","0.348",16.4,8.8,9.4,"0.271","0.31","0.254",19.4
"Friedl, TJ",670770,"CIN","SL","Slider",3.3,4,"131",11.1,"34","0.345","0.552","0.41",30.6,32.4,25,"0.243","0.36","0.303",36.8
"Freeman, Freddie",518692,"LAD","SL","Slider",2.4,4,"150",15.3,"34","0.286","0.679","0.453",46.6,29.4,27.8,"0.248","0.556","0.4",44.4
"Edman, Tommy",669242,"LAD","CH","Changeup",2.1,3,"127",17.3,"34","0.182","0.455","0.338",21.7,17.6,16.7,"0.221","0.365","0.261",37
"Torkelson, Spencer",679529,"DET","CH","Changeup",2.9,4,"131",11.3,"34","0.259","0.741","0.449",34.4,26.5,16.7,"0.243","0.71","0.444",47.4
"Ramírez, José",608070,"CLE","SL","Slider",-0.7,-1,"119",10.5,"34","0.226","0.419","0.321",21.2,8.8,9.7,"0.279","0.462","0.349",28.6
"Kwan, Steven",680757,"CLE","CH","Changeup",0.4,1,"138",11.7,"34","0.242","0.333","0.265",14.8,8.8,5.2,"0.257","0.341","0.27",20
"García Jr., Luis",671277,"WSH","SL","Slider",2,3,"131",15.2,"34","0.375","0.531","0.391",36.4,23.5,22.2,"0.348","0.554","0.391",60
"Yastrzemski, Mike",573262,"SF","SI","Sinker",0.2,0,"125",12.8,"34","0.222","0.37","0.371",14.5,23.5,20,"0.264","0.426","0.377",57.9
"Raleigh, Cal",663728,"SEA","CU","Curveball",1.4,2,"141",11.2,"34","0.241","0.517","0.374",45.5,35.3,25,"0.168","0.417","0.31",47.1
"Misner, Kameron",670224,"TB","SI","Sinker",-1,-1,"121",14,"34","0.214","0.321","0.34",22.6,17.6,18.2,"0.225","0.276","0.302",22.7
"Stott, Bryson",681082,"PHI","SI","Sinker",-2.8,-4,"137",11.3,"34","0.161","0.194","0.204",8.3,2.9,3.2,"0.259","0.435","0.328",20
"Wells, Austin",669224,"NYY","SL","Slider",-1.6,-2,"148",16.1,"34","0.133","0.333","0.231",37.1,38.2,27.1,"0.179","0.328","0.253",33.3
"Rice, Ben",700250,"NYY","CH","Changeup",0.7,1,"113",12.6,"34","0.188","0.406","0.275",23.8,8.8,9.7,"0.3","0.519","0.368",48.3
"De La Cruz, Elly",682829,"CIN","CU","Curveball",2.8,4,"128",10.9,"33","0.333","0.633","0.436",28.3,30.3,23.3,"0.272","0.627","0.405",40
"Dingler, Dillon",693307,"DET","SI","Sinker",4.4,5,"120",16.1,"33","0.5","0.733","0.548",10,6.1,7.1,"0.412","0.621","0.465",46.4
"Mountcastle, Ryan",663624,"BAL","SL","Slider",1.1,2,"132",17.2,"33","0.313","0.531","0.397",32.1,15.2,12.2,"0.328","0.521","0.373",37
"Tauchman, Mike",643565,"CWS","FF","4-Seam Fastball",0.6,1,"167",35.2,"33","0.296","0.407","0.377",24.2,27.3,16.4,"0.326","0.421","0.391",83.3
"Turang, Brice",668930,"MIL","CH","Changeup",0.8,1,"110",8.6,"33","0.233","0.267","0.271",14.3,15.2,11.4,"0.269","0.332","0.333",30.8
"O'Hearn, Ryan",656811,"BAL","SL","Slider",-0.2,0,"128",13.9,"33","0.267","0.4","0.326",42.9,36.4,27.3,"0.204","0.349","0.277",50
"Judge, Aaron",592450,"NYY","CH","Changeup",4.9,6,"131",11.1,"33","0.333","0.667","0.471",42.9,18.2,15.4,"0.257","0.569","0.411",38.1
"Andujar, Miguel",609280,"ATH","SL","Slider",-0.9,-1,"117",18.6,"33","0.281","0.375","0.3",25,24.2,25.8,"0.239","0.288","0.244",25
"Perez, Salvador",521692,"KC","SL","Slider",-3.1,-5,"146",14.5,"33","0.094","0.219","0.147",41.5,27.3,14.5,"0.209","0.449","0.287",47.8
"Schanuel, Nolan",694384,"LAA","SL","Slider",0.8,1,"132",11.5,"33","0.333","0.485","0.355",22,24.2,21.6,"0.346","0.507","0.366",32
"García, Adolis",666969,"TEX","SL","Slider",-2.7,-4,"130",13,"33","0.219","0.25","0.223",42.9,30.3,27.8,"0.173","0.243","0.195",31.8
"Hernández, Teoscar",606192,"LAD","SI","Sinker",0.5,1,"164",17.5,"33","0.276","0.621","0.414",11.6,6.1,8.7,"0.36","0.615","0.451",44.4
"Rooker, Brent",667670,"ATH","CH","Changeup",3.8,5,"135",11.4,"33","0.32","0.64","0.503",40.6,9.1,9.4,"0.322","0.595","0.463",45.5
"Riley, Austin",663586,"ATL","ST","Sweeper",3.1,3,"111",8.7,"33","0.375","0.625","0.436",27.9,30.3,20.4,"0.304","0.669","0.417",50
"Muncy, Max",691777,"ATH","FF","4-Seam Fastball",1.2,1,"114",25.7,"33","0.323","0.548","0.392",31.3,36.4,27.3,"0.269","0.506","0.348",47.4
"Pasquantino, Vinnie",686469,"KC","CU","Curveball",-2.1,-2,"119",10.7,"33","0.133","0.233","0.206",32.1,30.3,23.8,"0.205","0.311","0.265",50
"Nimmo, Brandon",607043,"NYM","CU","Curveball",-1.2,-2,"131",11.9,"33","0.161","0.194","0.217",26.5,36.4,22.6,"0.191","0.306","0.242",47.4
"Muncy, Max",571970,"LAD","CH","Changeup",3.9,5,"125",10.9,"33","0.31","0.655","0.441",40.4,30.3,24.4,"0.318","0.688","0.455",47.4
"Keith, Colt",690993,"DET","SI","Sinker",-0.2,0,"113",13.9,"33","0.276","0.31","0.341",17,12.1,16,"0.329","0.461","0.386",36
"Wells, Austin",669224,"NYY","SI","Sinker",-1.2,-2,"127",13.8,"33","0.2","0.333","0.271",15.3,15.2,17.9,"0.203","0.35","0.278",56
"Holliday, Jackson",702616,"BAL","CH","Changeup",0.1,0,"132",14.1,"33","0.233","0.367","0.297",33.9,27.3,24.3,"0.21","0.287","0.259",33.3
"Stephenson, Tyler",663886,"CIN","SI","Sinker",1.2,1,"116",19.9,"33","0.333","0.6","0.424",19.6,27.3,32.1,"0.343","0.611","0.431",57.1
"Duran, Jarren",680776,"BOS","CH","Changeup",0.6,1,"115",9,"32","0.281","0.375","0.314",28.6,18.8,18.8,"0.271","0.431","0.299",46.2
"Lee, Brooks",686797,"MIN","CH","Changeup",-0.7,-1,"124",14.9,"32","0.281","0.281","0.253",35,9.4,8.3,"0.298","0.395","0.3",24.1
"Larnach, Trevor",663616,"MIN","CH","Changeup",3.7,5,"130",12,"32","0.24","0.56","0.419",29.1,18.8,15.4,"0.282","0.516","0.395",25
"Soto, Juan",665742,"NYM","FC","Cutter",4.6,5,"118",8.7,"32","0.433","0.833","0.545",20.8,12.5,16,"0.441","0.943","0.589",65.4
"Hill, Derek",656537,"MIA","FF","4-Seam Fastball",-1.6,-2,"122",36.3,"32","0.214","0.321","0.277",29,31.3,24.4,"0.239","0.351","0.298",57.9
"Stott, Bryson",681082,"PHI","CH","Changeup",-2.4,-3,"120",9.9,"32","0.161","0.194","0.173",8.5,9.4,5.6,"0.245","0.362","0.274",25
"Stott, Bryson",681082,"PHI","SL","Slider",-0.8,-1,"125",10.3,"32","0.207","0.31","0.255",27.5,25,14.8,"0.201","0.326","0.256",22.7
"Perez, Salvador",521692,"KC","CH","Changeup",-4.1,-5,"115",11.4,"32","0.129","0.161","0.145",29.7,25,19,"0.224","0.342","0.257",26.1
"Sheets, Gavin",657757,"SD","CH","Changeup",-0.6,-1,"136",13.5,"32","0.071","0.179","0.184",37,15.6,14.3,"0.214","0.41","0.319",47.8
"Báez, Javier",595879,"DET","SI","Sinker",-0.7,-1,"118",15.3,"32","0.321","0.357","0.38",8.2,6.3,10.5,"0.263","0.32","0.311",38.5
"Díaz, Elias",553869,"SD","SL","Slider",-1.8,-2,"115",19,"32","0.188","0.375","0.252",42.6,31.3,25,"0.144","0.228","0.158",22.7
"Rodríguez, Julio",677594,"SEA","ST","Sweeper",1.9,2,"117",11,"32","0.267","0.5","0.348",33.3,6.3,4,"0.32","0.651","0.425",35.7
"Rodríguez, Julio",677594,"SEA","CH","Changeup",-1.2,-2,"122",11.4,"32","0.207","0.276","0.256",39.4,31.3,22.2,"0.214","0.308","0.271",21.1
"Burleson, Alec",676475,"STL","SI","Sinker",-0.8,-1,"116",15.4,"32","0.367","0.433","0.375",8.2,0,0,"0.293","0.396","0.325",33.3
"Pagés, Pedro",686780,"STL","FF","4-Seam Fastball",-1.7,-3,"169",25,"32","0.2","0.3","0.253",11.3,18.8,12.2,"0.203","0.276","0.238",33.3
"Tucker, Kyle",663656,"CHC","CU","Curveball",0.6,1,"119",9.8,"32","0.25","0.5","0.341",29,18.8,22.2,"0.216","0.447","0.312",52.2
"Narváez, Carlos",665966,"BOS","SL","Slider",0.6,1,"121",13.6,"32","0.286","0.393","0.347",38.1,25,16,"0.262","0.415","0.341",45
"Caballero, José",676609,"TB","SI","Sinker",2.1,2,"112",14.2,"32","0.333","0.593","0.441",13,18.8,23.1,"0.234","0.472","0.359",42.9
"Mangum, Jake",663968,"TB","FF","4-Seam Fastball",1.1,2,"140",30.3,"32","0.407","0.444","0.419",20,12.5,8.9,"0.269","0.355","0.33",37.5
"Rutschman, Adley",668939,"BAL","SI","Sinker",-0.2,0,"117",10.6,"32","0.276","0.379","0.325",4.1,12.5,19,"0.225","0.367","0.295",40
"Tawa, Tim",694374,"AZ","FF","4-Seam Fastball",-0.7,-1,"153",30.5,"32","0.222","0.333","0.269",28.4,25,21.1,"0.255","0.415","0.33",42.9
"Herrera, Jose",645444,"AZ","FF","4-Seam Fastball",0.7,1,"152",36,"32","0.217","0.435","0.337",13.3,12.5,9.5,"0.199","0.296","0.285",25
"Albies, Ozzie",645277,"ATL","CU","Curveball",-2.3,-4,"155",14.2,"32","0.065","0.129","0.122",22.2,31.3,21.3,"0.111","0.145","0.151",14.3
"Butler, Lawrence",671732,"ATH","SL","Slider",0,0,"167",13.5,"32","0.233","0.467","0.319",37.8,34.4,18.3,"0.194","0.476","0.305",47.4
"Springer, George",543807,"TOR","CH","Changeup",0,0,"123",11.9,"31","0.091","0.364","0.265",28.8,32.3,21.3,"0.139","0.342","0.306",33.3
"Ramos, Heliot",671218,"SF","ST","Sweeper",2.1,2,"110",9,"31","0.321","0.607","0.4",22,25.8,19,"0.274","0.58","0.369",38.1
"Bogaerts, Xander",593428,"SD","CH","Changeup",0.7,1,"113",10.5,"31","0.241","0.448","0.347",38.2,35.5,25.6,"0.176","0.324","0.243",38.9
"Vientos, Mark",668901,"NYM","ST","Sweeper",-1.5,-2,"114",14.4,"31","0.241","0.241","0.226",28.1,32.3,24.4,"0.257","0.395","0.284",55
"Moncada, Yoán",660162,"LAA","FF","4-Seam Fastball",2.9,3,"119",28.9,"31","0.375","0.75","0.502",20,16.1,18.5,"0.34","0.733","0.495",45
"Smith, Pavin",656976,"AZ","CH","Changeup",0.7,1,"108",11.8,"31","0.192","0.385","0.316",33.3,32.3,23.8,"0.191","0.408","0.323",43.8
"Benintendi, Andrew",643217,"CWS","CH","Changeup",0.3,0,"121",17.6,"31","0.267","0.4","0.302",23.7,16.1,16.7,"0.282","0.474","0.333",28
"Hernández, Enrique",571771,"LAD","SL","Slider",-2.1,-3,"119",19.3,"31","0.207","0.241","0.231",36.8,25.8,17.8,"0.179","0.278","0.227",23.8
"Walker, Jordan",691023,"STL","SL","Slider",-1.8,-2,"124",17.1,"31","0.111","0.148","0.218",42.6,35.5,20.8,"0.14","0.185","0.213",50
"Jansen, Danny",643376,"TB","SI","Sinker",-0.2,0,"134",19,"31","0.25","0.464","0.342",9.4,12.9,14.8,"0.22","0.298","0.27",37.5
"Langford, Wyatt",694671,"TEX","SL","Slider",1.3,2,"136",13,"31","0.25","0.417","0.34",25,19.4,15.8,"0.282","0.54","0.451",38.1
"Henderson, Gunnar",683002,"BAL","SL","Slider",-1.1,-2,"139",13.1,"31","0.207","0.31","0.253",29.6,29,21.4,"0.229","0.264","0.248",35
"Tatis Jr., Fernando",665487,"SD","CH","Changeup",-2.9,-3,"114",10,"31","0.036","0.036","0.126",53.3,32.3,27.8,"0.206","0.351","0.282",61.1
"Iglesias, Jose",578428,"SD","SI","Sinker",-0.9,-1,"130",22.1,"31","0.259","0.259","0.323",11.5,9.7,14.3,"0.248","0.291","0.295",41.7
"Santana, Carlos",467793,"CLE","CH","Changeup",0.5,1,"141",12.5,"31","0.25","0.393","0.318",32.2,22.6,18.4,"0.215","0.361","0.29",57.1
"Mullins, Cedric",656775,"BAL","CH","Changeup",3,4,"123",12.5,"31","0.379","0.655","0.458",26.3,25.8,17.4,"0.253","0.458","0.327",47.6
"Alonso, Pete",624413,"NYM","CU","Curveball",1.8,2,"136",10.2,"31","0.222","0.407","0.323",36.4,35.5,22.9,"0.319","0.508","0.397",62.5
"Vargas, Miguel",678246,"CWS","SL","Slider",1.6,2,"152",12.9,"31","0.31","0.483","0.363",23.8,25.8,14.8,"0.273","0.394","0.312",47.6
"Freeman, Tyler",671289,"COL","FF","4-Seam Fastball",0,0,"126",33.3,"31","0.304","0.435","0.373",4.9,9.7,8.3,"0.354","0.435","0.429",45.5
"Wood, James",695578,"WSH","CH","Changeup",0.7,1,"137",10.1,"31","0.222","0.444","0.311",25.5,22.6,15.2,"0.27","0.504","0.355",52.4
"Keith, Colt",690993,"DET","CH","Changeup",1,1,"115",14.2,"31","0.259","0.407","0.339",39.2,19.4,15.8,"0.26","0.448","0.352",38.1
"Vientos, Mark",668901,"NYM","SL","Slider",-1.5,-2,"139",17.6,"31","0.08","0.12","0.234",38.5,25.8,17.4,"0.181","0.318","0.306",35.3
"Raleigh, Cal",663728,"SEA","SI","Sinker",7.3,8,"108",8.6,"31","0.407","1.074","0.621",15.7,16.1,16.1,"0.386","1.01","0.594",63.6
"Soto, Juan",665742,"NYM","CU","Curveball",1.4,2,"140",10.3,"31","0.13","0.261","0.339",16.2,12.9,9.1,"0.272","0.487","0.452",65
"Pauley, Graham",688363,"MIA","FF","4-Seam Fastball",-2.5,-3,"119",36.3,"31","0.192","0.269","0.243",27.7,22.6,21.2,"0.238","0.443","0.359",52.4
"Caminero, Junior",691406,"TB","ST","Sweeper",1.8,2,"117",10.9,"31","0.321","0.607","0.423",22.8,16.1,11.6,"0.337","0.522","0.398",43.5
"Larnach, Trevor",663616,"MIN","SL","Slider",-0.9,-1,"148",13.7,"31","0.241","0.276","0.289",53.4,45.2,31.8,"0.193","0.231","0.218",46.7
"Flores, Wilmer",527038,"SF","CH","Changeup",0.3,0,"132",11.1,"30","0.231","0.346","0.34",28.4,13.3,8.3,"0.3","0.44","0.369",31.8
"Laureano, Ramón",657656,"BAL","SI","Sinker",-0.2,0,"133",21.9,"30","0.379","0.552","0.42",11.3,3.3,3.7,"0.321","0.47","0.329",37.9
"Devers, Rafael",646240,"BOS","CH","Changeup",-1.3,-2,"116",8.4,"30","0.154","0.231","0.237",35.3,20,17.1,"0.213","0.462","0.338",50
"Bart, Joey",663698,"PIT","SL","Slider",-3.6,-5,"130",18.9,"30","0.138","0.138","0.143",35,26.7,25,"0.18","0.358","0.243",57.1
"Davis, Henry",680779,"PIT","FF","4-Seam Fastball",0.1,0,"113",28.3,"30","0.222","0.407","0.31",31.6,26.7,18.6,"0.282","0.519","0.376",36.8
"Dezenzo, Zach",701305,"HOU","FF","4-Seam Fastball",-2.1,-3,"149",31,"30","0.154","0.231","0.237",29.6,43.3,22.8,"0.172","0.276","0.259",38.5
"Kelly, Carson",608348,"CHC","SL","Slider",2.1,2,"113",15.8,"30","0.222","0.444","0.353",29.2,13.3,10.3,"0.227","0.44","0.322",43.5
"Sheets, Gavin",657757,"SD","CU","Curveball",1.8,2,"134",13.3,"30","0.37","0.481","0.405",32,36.7,22.4,"0.271","0.417","0.335",62.5
"Bell, Josh",605137,"WSH","CH","Changeup",-3.2,-5,"144",15.6,"30","0.067","0.1","0.072",46.7,40,26.7,"0.182","0.279","0.197",16.7
"Soto, Juan",665742,"NYM","CH","Changeup",0.4,1,"134",9.9,"30","0.192","0.423","0.317",19.6,20,17.6,"0.284","0.495","0.381",35
"Rocchio, Brayan",677587,"CLE","FF","4-Seam Fastball",-3.2,-4,"120",33.6,"30","0.08","0.08","0.177",16.7,16.7,15.6,"0.221","0.372","0.325",45
"Narváez, Carlos",665966,"BOS","SI","Sinker",0,0,"139",15.7,"30","0.269","0.423","0.382",11.9,20,16.2,"0.198","0.322","0.285",30
"McKinstry, Zach",656716,"DET","SL","Slider",-1.8,-2,"112",11.3,"30","0.185","0.222","0.232",45.1,50,31.9,"0.174","0.252","0.235",33.3
"O'Hearn, Ryan",656811,"BAL","CH","Changeup",-2.1,-3,"123",13.4,"30","0.138","0.172","0.155",30.5,23.3,16.7,"0.194","0.242","0.207",40.9
"Wood, James",695578,"WSH","CU","Curveball",1.5,2,"151",11.2,"30","0.259","0.444","0.34",51.2,46.7,28.6,"0.155","0.302","0.244",38.5
"Pasquantino, Vinnie",686469,"KC","SL","Slider",2.4,3,"126",11.3,"30","0.407","0.556","0.448",15.3,20,16.2,"0.307","0.421","0.352",42.9
"Neto, Zach",687263,"LAA","ST","Sweeper",1.8,2,"112",12.2,"30","0.31","0.552","0.408",28.9,26.7,22.2,"0.245","0.49","0.321",38.1
"Arozarena, Randy",668227,"SEA","ST","Sweeper",0,0,"120",9.4,"30","0.185","0.333","0.268",36.5,33.3,21.7,"0.221","0.382","0.302",47.1
"Stallings, Jacob",607732,"COL","FF","4-Seam Fastball",-1.2,-1,"119",34,"30","0.16","0.24","0.26",33.3,33.3,27.8,"0.127","0.206","0.235",33.3
"Grisham, Trent",663757,"NYY","SL","Slider",-0.1,0,"170",16.8,"30","0.12","0.12","0.207",32,50,23.1,"0.144","0.166","0.229",30
"Nootbaar, Lars",663457,"STL","CH","Changeup",2.2,3,"141",11.2,"30","0.286","0.536","0.402",34.4,30,17.3,"0.261","0.482","0.339",47.4
"Urshela, Gio",570482,"ATH","FF","4-Seam Fastball",1.2,1,"121",31.2,"30","0.296","0.519","0.369",20.9,13.3,10.5,"0.287","0.466","0.347",33.3
"Holliday, Jackson",702616,"BAL","SL","Slider",0.1,0,"107",11.4,"30","0.267","0.467","0.312",31,30,22,"0.249","0.438","0.29",47.6
"Fortes, Nick",663743,"MIA","FF","4-Seam Fastball",-2,-2,"108",32.1,"30","0.231","0.346","0.285",8.1,6.7,5.6,"0.207","0.385","0.288",56
"Lee, Brooks",686797,"MIN","SL","Slider",-3.8,-4,"112",13.5,"29","0.107","0.107","0.117",38.6,41.4,40,"0.141","0.21","0.17",37.5
"Schanuel, Nolan",694384,"LAA","CH","Changeup",0.1,0,"133",11.6,"29","0.207","0.241","0.198",22,13.8,9.1,"0.184","0.213","0.172",12
"Rutschman, Adley",668939,"BAL","CH","Changeup",-0.4,-1,"151",13.7,"29","0.192","0.308","0.266",19.7,24.1,15.2,"0.252","0.452","0.34",42.1
"Lockridge, Brandon",663604,"SD","FF","4-Seam Fastball",0.9,1,"129",38.6,"29","0.292","0.375","0.337",25.5,20.7,13.6,"0.273","0.311","0.304",25
"McMahon, Ryan",641857,"COL","CU","Curveball",-2.1,-2,"110",8.9,"29","0.115","0.154","0.178",60.4,55.2,34,"0.137","0.234","0.213",70
"Jeffers, Ryan",680777,"MIN","SL","Slider",0.6,1,"144",15.8,"29","0.269","0.423","0.338",36.8,24.1,17.9,"0.322","0.52","0.393",42.1
"Olson, Matt",621566,"ATL","CU","Curveball",-3,-4,"138",10.4,"29","0","0","0.121",24.5,34.5,20,"0.141","0.291","0.274",42.9
"Solano, Donovan",456781,"SEA","FF","4-Seam Fastball",-2.6,-3,"135",36,"29","0.214","0.393","0.272",22.7,27.6,20,"0.224","0.388","0.275",50
"Lee, Jung Hoo",808982,"SF","CU","Curveball",1.6,2,"117",10.4,"29","0.222","0.519","0.354",10.6,6.9,6.1,"0.325","0.494","0.365",34.6
"Lee, Jung Hoo",808982,"SF","SL","Slider",1.8,2,"124",11,"29","0.24","0.44","0.345",19.2,10.3,5.8,"0.252","0.494","0.368",36.4
"Alonso, Pete",624413,"NYM","ST","Sweeper",-0.8,-1,"143",10.7,"29","0.25","0.357","0.278",19.6,20.7,15,"0.292","0.449","0.331",59.1
"Norby, Connor",681393,"MIA","SL","Slider",-3.1,-4,"120",17.9,"29","0.107","0.143","0.129",39.1,27.6,21.1,"0.159","0.314","0.217",35
"Ibáñez, Andy",628451,"DET","FF","4-Seam Fastball",0.4,1,"123",31.5,"29","0.25","0.458","0.345",18.2,20.7,15,"0.266","0.43","0.346",36.8
"Ruiz, Keibert",660688,"WSH","CU","Curveball",-2.4,-3,"122",15.6,"29","0.172","0.207","0.198",23.6,17.2,17.9,"0.276","0.316","0.258",16.7
"France, Ty",664034,"MIN","FC","Cutter",-3.2,-4,"114",10.8,"29","0.185","0.222","0.216",12.7,10.3,12,"0.24","0.294","0.264",29.2
"Carroll, Corbin",682998,"AZ","CU","Curveball",2.8,3,"125",10.2,"29","0.296","0.667","0.476",22.4,27.6,20,"0.308","0.571","0.42",52.6
"Suzuki, Seiya",673548,"CHC","ST","Sweeper",-2.3,-3,"123",9.8,"29","0.08","0.2","0.148",40,41.4,30,"0.142","0.373","0.243",40
"Tucker, Kyle",663656,"CHC","CH","Changeup",2.3,3,"148",12.2,"29","0.308","0.577","0.409",35.2,24.1,13.7,"0.241","0.447","0.333",42.1
"Shaw, Matt",807713,"CHC","SI","Sinker",-0.4,0,"114",18.2,"29","0.292","0.333","0.35",9.6,10.3,15,"0.352","0.447","0.407",19
"Lowe, Josh",666139,"TB","FF","4-Seam Fastball",1.8,3,"157",30.4,"29","0.292","0.583","0.426",21.3,20.7,10.5,"0.331","0.631","0.457",66.7
"Santana, Carlos",467793,"CLE","SL","Slider",0.6,1,"120",10.6,"29","0.167","0.333","0.295",45.1,44.8,38.2,"0.15","0.285","0.272",54.5
"Rivera, Emmanuel",656896,"BAL","FF","4-Seam Fastball",-0.2,0,"111",36.6,"28","0.28","0.32","0.345",16.9,7.1,5.4,"0.3","0.418","0.351",43.5
"Schwarber, Kyle",656941,"PHI","CU","Curveball",0.1,0,"145",10.7,"28","0.115","0.346","0.225",43.1,57.1,29.1,"0.159","0.391","0.261",60
"Raleigh, Cal",663728,"SEA","SL","Slider",2.1,3,"138",11,"28","0.28","0.68","0.463",46.7,50,25.9,"0.225","0.574","0.37",54.5
"Grichuk, Randal",545341,"AZ","FF","4-Seam Fastball",-0.4,0,"107",29.4,"28","0.261","0.391","0.355",18.4,17.9,20,"0.256","0.416","0.358",50
"Devers, Rafael",646240,"BOS","FC","Cutter",0.6,1,"126",9.1,"28","0.261","0.435","0.402",32.8,21.4,20.7,"0.284","0.505","0.4",58.8
"Morel, Christopher",666624,"TB","SL","Slider",-2,-3,"127",20.8,"28","0.185","0.259","0.211",45.7,39.3,31.4,"0.15","0.246","0.188",31.3
"Lewis, Royce",668904,"MIN","FF","4-Seam Fastball",-0.3,0,"130",32.2,"28","0.208","0.375","0.313",30.5,17.9,16.1,"0.282","0.619","0.423",52.6
"Frazier, Adam",624428,"PIT","FC","Cutter",-1.3,-2,"124",13.9,"28","0.222","0.407","0.289",24.6,14.3,16,"0.199","0.28","0.198",16.7
"Urías, Ramón",602104,"BAL","SL","Slider",0.8,1,"135",18.5,"28","0.32","0.56","0.372",35.9,21.4,14,"0.272","0.42","0.29",23.8
"Scott II, Victor",687363,"STL","CH","Changeup",-2,-2,"110",12,"28","0.25","0.286","0.238",37.3,35.7,28.6,"0.199","0.25","0.194",27.8
"Herrera, Iván",671056,"STL","SL","Slider",4.3,5,"117",17.3,"28","0.333","0.778","0.47",35,21.4,11.8,"0.296","0.648","0.404",57.1
"Bart, Joey",663698,"PIT","SI","Sinker",-0.9,-1,"116",16.9,"28","0.25","0.333","0.318",23.8,25,36.8,"0.221","0.46","0.345",47.1
"Misner, Kameron",670224,"TB","CH","Changeup",-1.6,-2,"134",15.5,"28","0.148","0.185","0.173",40.8,39.3,19.6,"0.166","0.21","0.163",35.3
"Turner, Trea",607208,"PHI","CH","Changeup",-2.2,-2,"109",9.1,"28","0.185","0.185","0.186",25,10.7,7.3,"0.262","0.356","0.281",50
"Smith, Josh",669701,"TEX","SL","Slider",2,2,"123",12.7,"28","0.308","0.654","0.423",25,25,17.9,"0.283","0.506","0.361",42.1
"Muncy, Max",571970,"LAD","FC","Cutter",-1,-1,"121",10.6,"28","0.25","0.292","0.305",13.2,3.6,5.9,"0.26","0.372","0.332",52.2
"Carpenter, Kerry",681481,"DET","CU","Curveball",0.1,0,"112",12.1,"28","0.222","0.333","0.267",28.8,28.6,18.2,"0.241","0.471","0.315",42.1
"Muncy, Max",571970,"LAD","CU","Curveball",-0.5,-1,"149",13,"28","0.208","0.25","0.248",26.7,28.6,13.3,"0.217","0.298","0.27",41.2
"Semien, Marcus",543760,"TEX","FC","Cutter",-2.4,-3,"115",10.2,"28","0.261","0.348","0.304",31.3,10.7,9.7,"0.274","0.412","0.354",36.4
"Arias, Gabriel",672356,"CLE","ST","Sweeper",-1.2,-1,"108",12.1,"28","0.185","0.296","0.223",42.4,35.7,22.7,"0.163","0.288","0.208",23.5
"Perdomo, Geraldo",672695,"AZ","CU","Curveball",-0.5,-1,"133",10.5,"28","0.19","0.238","0.291",18.9,14.3,10.5,"0.254","0.293","0.33",11.1
"Albies, Ozzie",645277,"ATL","SL","Slider",-0.5,-1,"116",10.6,"27","0.231","0.423","0.293",37.9,25.9,23.3,"0.257","0.463","0.319",31.6
