"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Contreras, William",661388,"MIL","FF","4-Seam Fastball",0.5,4,"776",29,"182","0.261","0.459","0.358",24.7,17.6,14.7,"0.275","0.499","0.374",53.5
"Cowser, Colton",681297,"BAL","FF","4-Seam Fastball",0.9,6,"738",31.9,"179","0.255","0.516","0.375",18.9,26.8,23,"0.264","0.558","0.399",57.5
"Turner, Justin",457759,"SEA","FF","4-Seam Fastball",-0.1,0,"910",39.2,"179","0.224","0.364","0.334",19.8,25.1,15.4,"0.217","0.385","0.342",42
"Sánchez, Jesús",660821,"MIA","FF","4-Seam Fastball",0.5,4,"726",36.5,"179","0.268","0.452","0.366",29.3,28.5,22.6,"0.264","0.451","0.354",58.5
"McNeil, Jeff",643446,"NYM","FF","4-Seam Fastball",-0.1,-1,"595",34.8,"178","0.248","0.433","0.332",12.5,12.4,14,"0.247","0.385","0.316",38
"France, Ty",664034,"CIN","FF","4-Seam Fastball",-0.4,-3,"726",35.8,"178","0.25","0.353","0.308",21.5,21.9,17.3,"0.229","0.341","0.296",42
"Arcia, Orlando",606115,"ATL","FF","4-Seam Fastball",0,0,"673",28.9,"177","0.236","0.427","0.325",26.1,23.2,18,"0.201","0.362","0.284",48.3
"Winker, Jesse",608385,"NYM","FF","4-Seam Fastball",-0.1,-1,"706",34.2,"177","0.24","0.364","0.319",20.3,21.5,16.7,"0.242","0.362","0.314",40.2
"Witt Jr., Bobby",677951,"KC","FF","4-Seam Fastball",1.7,13,"757",29.1,"177","0.302","0.648","0.421",20.1,18.1,14.7,"0.304","0.685","0.437",57.7
"Blackmon, Charlie",453568,"COL","FF","4-Seam Fastball",0.2,2,"740",38.5,"176","0.244","0.468","0.351",15.5,15.9,13.3,"0.227","0.384","0.307",32.6
"Yastrzemski, Mike",573262,"SF","FF","4-Seam Fastball",-0.5,-4,"788",40.3,"176","0.191","0.414","0.301",26.2,29,22.5,"0.189","0.425","0.306",47.2
"Merrill, Jackson",701538,"SD","FF","4-Seam Fastball",0.7,5,"716",32.3,"176","0.28","0.53","0.372",20.6,17,14.6,"0.295","0.602","0.395",45.6
"Benintendi, Andrew",643217,"CWS","FF","4-Seam Fastball",-0.2,-2,"689",34.5,"175","0.225","0.411","0.33",22.1,20.6,18.1,"0.223","0.414","0.325",42.2
"Varsho, Daulton",662139,"TOR","FF","4-Seam Fastball",0.3,2,"713",34.8,"174","0.2","0.421","0.34",30.6,29.9,22.2,"0.172","0.324","0.299",36.7
"Guerrero Jr., Vladimir",665489,"TOR","FF","4-Seam Fastball",1.9,15,"789",30.3,"173","0.338","0.53","0.413",19.7,15,11.5,"0.322","0.581","0.426",61.1
"Bohm, Alec",664761,"PHI","FF","4-Seam Fastball",0.9,6,"666",31.4,"173","0.308","0.481","0.375",16.6,16.8,15.2,"0.281","0.473","0.359",48.8
"Vaughn, Andrew",683734,"CWS","FF","4-Seam Fastball",0.3,2,"695",29.7,"172","0.265","0.458","0.339",14.5,17.4,14.9,"0.28","0.569","0.384",49.6
"Schuemann, Max",680474,"OAK","FF","4-Seam Fastball",-1.7,-10,"617",33.6,"171","0.182","0.297","0.267",21.6,22.8,22.7,"0.222","0.38","0.311",46.4
"Díaz, Yandy",650490,"TB","FF","4-Seam Fastball",0,0,"797",32.4,"171","0.273","0.406","0.357",16.1,18.7,14.3,"0.277","0.43","0.362",62.8
"Langeliers, Shea",669127,"OAK","FF","4-Seam Fastball",-1.2,-8,"681",34.2,"171","0.192","0.364","0.287",22,31.6,26.6,"0.216","0.401","0.31",51.5
"Betts, Mookie",605141,"LAD","FF","4-Seam Fastball",1.3,10,"722",35.3,"171","0.296","0.486","0.392",6.7,7.6,6.4,"0.278","0.437","0.372",43.1
"Machado, Manny",592518,"SD","FF","4-Seam Fastball",0.5,3,"733",30.7,"170","0.273","0.468","0.357",25.1,22.9,18.6,"0.274","0.518","0.371",61.7
"Swanson, Dansby",621020,"CHC","FF","4-Seam Fastball",0.2,1,"630",26.8,"168","0.253","0.438","0.344",23.7,19.6,16.8,"0.279","0.516","0.381",58.8
"Ortiz, Joey",687401,"MIL","FF","4-Seam Fastball",-0.1,0,"689",32.4,"168","0.227","0.426","0.347",17.8,22.6,17.9,"0.24","0.383","0.335",49
"Smith, Will",669257,"LAD","FF","4-Seam Fastball",0.3,3,"788",34.7,"168","0.25","0.45","0.357",22.3,22.6,15,"0.235","0.497","0.371",60
"Marsh, Brandon",669016,"PHI","FF","4-Seam Fastball",0.1,1,"719",35.8,"167","0.25","0.429","0.353",25.5,31.7,24.4,"0.221","0.435","0.345",52.8
"Rodríguez, Julio",677594,"SEA","FF","4-Seam Fastball",1,7,"685",28.7,"166","0.325","0.461","0.369",25.8,25.9,19.6,"0.317","0.526","0.387",56.3
"Suzuki, Seiya",673548,"CHC","FF","4-Seam Fastball",0.9,7,"782",31.2,"166","0.268","0.507","0.391",22.3,25.9,17.8,"0.253","0.553","0.401",62.1
"Gelof, Zack",680869,"OAK","FF","4-Seam Fastball",-0.5,-3,"528",25.7,"166","0.223","0.453","0.321",31.3,33.1,35,"0.22","0.46","0.328",41.2
"Vierling, Matt",663837,"DET","FF","4-Seam Fastball",-0.4,-3,"816",35.3,"166","0.271","0.438","0.358",17.1,22.9,16.2,"0.267","0.423","0.345",50.5
"Neto, Zach",687263,"LAA","FF","4-Seam Fastball",1.1,6,"579",25.3,"165","0.266","0.532","0.392",15.4,12.1,13.2,"0.295","0.573","0.419",44.2
"Castellanos, Nick",592206,"PHI","FF","4-Seam Fastball",0,0,"622",26.5,"165","0.265","0.408","0.33",23.1,18.8,16.1,"0.299","0.476","0.368",50.4
"Toglia, Michael",669911,"COL","FF","4-Seam Fastball",0.9,6,"601",31.3,"163","0.227","0.511","0.36",22.5,30.7,25.9,"0.246","0.563","0.39",49.5
"Hernández, Teoscar",606192,"LAD","FF","4-Seam Fastball",0.2,2,"739",28.3,"163","0.255","0.462","0.354",30.8,31.3,21.5,"0.243","0.479","0.35",56.4
"Guerrero Jr., Vladimir",665489,"TOR","SI","Sinker",-0.3,-2,"587",22.6,"162","0.29","0.393","0.341",8.7,8.6,12.7,"0.308","0.452","0.365",53
"Soler, Jorge",624585,"ATL","FF","4-Seam Fastball",2.9,17,"576",24.4,"162","0.292","0.642","0.429",17.9,21,20.1,"0.272","0.619","0.424",55.2
"Abrams, CJ",682928,"WSH","FF","4-Seam Fastball",0.8,5,"616",27.2,"162","0.268","0.549","0.384",21.1,22.2,19.8,"0.252","0.466","0.35",43.5
"Springer, George",543807,"TOR","FF","4-Seam Fastball",0.7,4,"578",25.1,"162","0.268","0.451","0.37",22.1,17.3,16.2,"0.289","0.528","0.388",49.6
"Sheets, Gavin",657757,"CWS","FF","4-Seam Fastball",-0.9,-6,"639",30.6,"161","0.231","0.385","0.307",16.4,14.3,11.3,"0.274","0.419","0.34",40.5
"Castellanos, Nick",592206,"PHI","SL","Slider",-0.5,-3,"550",23.5,"160","0.219","0.351","0.281",41.2,25,22.1,"0.222","0.317","0.259",26.1
"Adell, Jo",666176,"LAA","FF","4-Seam Fastball",-1.2,-8,"633",34.4,"160","0.18","0.309","0.276",29.9,31.9,21.8,"0.202","0.346","0.29",43.3
"Schneider, Davis",676914,"TOR","FF","4-Seam Fastball",-1.2,-8,"687",34.8,"159","0.128","0.271","0.245",32.5,35.8,23,"0.174","0.371","0.304",47.4
"Turner, Trea",607208,"PHI","FF","4-Seam Fastball",-0.6,-3,"562",27.5,"159","0.241","0.386","0.303",16.4,15.7,13.9,"0.264","0.452","0.336",45.5
"India, Jonathan",663697,"CIN","SI","Sinker",0.4,2,"561",21.2,"159","0.267","0.389","0.367",8.5,14.5,17.4,"0.333","0.463","0.406",40.4
"Rojas, Josh",668942,"SEA","FF","4-Seam Fastball",-0.7,-4,"633",33.3,"158","0.216","0.396","0.333",22.5,25.3,20.9,"0.216","0.39","0.324",49.5
"Harper, Bryce",547180,"PHI","FF","4-Seam Fastball",0.9,7,"769",31.1,"158","0.282","0.504","0.397",24,24.1,15.9,"0.27","0.476","0.383",55.9
"Abreu, Wilyer",677800,"BOS","FF","4-Seam Fastball",0.2,1,"722",40,"158","0.222","0.407","0.328",35.3,35.4,23.6,"0.175","0.345","0.285",54.3
"Greene, Riley",682985,"DET","FF","4-Seam Fastball",1.2,8,"711",29.4,"158","0.299","0.597","0.432",19.6,22.2,17.3,"0.298","0.609","0.431",51.5
"Perkins, Blake",663368,"MIL","FF","4-Seam Fastball",-1,-7,"657",37.9,"157","0.244","0.326","0.295",23.2,17.8,15.4,"0.242","0.345","0.303",34.2
"Morel, Christopher",666624,"TB","FF","4-Seam Fastball",-0.7,-5,"675",28.7,"157","0.164","0.383","0.316",38.7,35.7,24.8,"0.197","0.43","0.35",54.8
"Devers, Rafael",646240,"BOS","FF","4-Seam Fastball",1.5,13,"907",38.2,"157","0.246","0.59","0.399",39.6,42,20.8,"0.222","0.484","0.352",71
"Bailey, Patrick",672275,"SF","FF","4-Seam Fastball",-0.8,-5,"616",34.5,"157","0.239","0.394","0.309",17.9,27.4,21.2,"0.247","0.424","0.319",53.5
"Alonso, Pete",624413,"NYM","SI","Sinker",0.1,1,"603",21.7,"157","0.281","0.407","0.361",11.2,13.4,20.4,"0.299","0.471","0.383",54.4
"Peña, Jeremy",665161,"HOU","FF","4-Seam Fastball",-0.4,-3,"586",25.8,"156","0.284","0.397","0.339",16.8,12.2,11.5,"0.309","0.478","0.369",45.2
"Pérez, Wenceel",672761,"DET","FF","4-Seam Fastball",-0.3,-2,"633",36.1,"156","0.246","0.406","0.336",18.6,18.6,14.6,"0.241","0.378","0.315",30.6
"Ramos, Heliot",671218,"SF","FF","4-Seam Fastball",0.4,3,"676",33.6,"156","0.267","0.511","0.38",31.1,32.1,22,"0.269","0.615","0.412",64
"McCarthy, Jake",664983,"AZ","FF","4-Seam Fastball",1.1,6,"575",32.2,"156","0.328","0.473","0.402",9.5,14.1,12.9,"0.256","0.383","0.339",22.8
"DeJong, Paul",657557,"KC","FF","4-Seam Fastball",-0.6,-3,"621",33.5,"155","0.203","0.442","0.314",40,38.7,28.2,"0.18","0.404","0.289",53.8
"Chourio, Jackson",694192,"MIL","FF","4-Seam Fastball",0.3,2,"614",29.2,"155","0.271","0.479","0.356",24.4,23.2,19.9,"0.273","0.485","0.359",53.8
"Kim, Ha-Seong",673490,"SD","FF","4-Seam Fastball",-0.5,-3,"655",33,"155","0.248","0.4","0.353",20.4,19.4,14.2,"0.268","0.418","0.374",49.5
"Lux, Gavin",666158,"LAD","FF","4-Seam Fastball",0,0,"631",32.5,"154","0.281","0.422","0.359",17.4,18.8,15,"0.294","0.439","0.363",46.2
"Hoskins, Rhys",656555,"MIL","FF","4-Seam Fastball",1.4,9,"658",29.3,"154","0.233","0.496","0.377",25.8,30.5,22.1,"0.184","0.394","0.315",47
"O'Hearn, Ryan",656811,"BAL","FF","4-Seam Fastball",1.2,7,"595",31,"154","0.293","0.457","0.37",9.2,14.3,13,"0.298","0.484","0.368",48.7
"Pham, Tommy",502054,"KC","FF","4-Seam Fastball",0,0,"598",31.1,"154","0.268","0.42","0.358",20.7,18.2,16.6,"0.313","0.535","0.398",53.6
"Crawford, J.P.",641487,"SEA","FF","4-Seam Fastball",0.1,1,"676",35.4,"154","0.226","0.371","0.359",20.9,22.7,16.1,"0.254","0.415","0.368",48.3
"Perdomo, Geraldo",672695,"AZ","FF","4-Seam Fastball",0.3,2,"617",39.1,"154","0.285","0.423","0.366",10.3,10.4,9.2,"0.209","0.309","0.296",28.1
"Walker, Christian",572233,"AZ","FF","4-Seam Fastball",1.2,9,"775",33.5,"154","0.246","0.538","0.379",29.1,31.2,18.8,"0.253","0.508","0.382",53.6
"Ozuna, Marcell",542303,"ATL","SI","Sinker",1,5,"510",17.7,"153","0.311","0.489","0.381",13.9,17.6,21.3,"0.31","0.542","0.404",59.6
"McCutchen, Andrew",457705,"PIT","FF","4-Seam Fastball",0.1,1,"600",27.7,"152","0.263","0.444","0.358",31.9,30.9,25.1,"0.237","0.441","0.34",46.5
"Springer, George",543807,"TOR","SI","Sinker",-0.6,-3,"510",22.1,"152","0.239","0.343","0.323",15.1,10.5,15.5,"0.281","0.419","0.35",41.5
"Bregman, Alex",608324,"HOU","SI","Sinker",-0.4,-2,"473",19.8,"152","0.295","0.41","0.356",9.6,9.9,14.6,"0.29","0.426","0.34",44
"Meyers, Jake",676694,"HOU","FF","4-Seam Fastball",0.2,1,"507",27.9,"152","0.248","0.474","0.339",14.9,15.1,15.8,"0.276","0.475","0.355",40.9
"Langford, Wyatt",694671,"TEX","FF","4-Seam Fastball",-0.8,-6,"672",29.8,"151","0.222","0.356","0.308",21,25.2,16.9,"0.264","0.468","0.353",57.7
"Kelenic, Jarred",672284,"ATL","FF","4-Seam Fastball",-0.6,-4,"570",32.4,"151","0.239","0.442","0.328",27.7,25.8,22,"0.269","0.489","0.35",51.5
"Jeffers, Ryan",680777,"MIN","FF","4-Seam Fastball",0.9,5,"539",29.8,"151","0.228","0.433","0.328",15.1,21.2,18.7,"0.232","0.413","0.325",42.4
"Riley, Austin",663586,"ATL","FF","4-Seam Fastball",-0.4,-2,"635",34.9,"151","0.172","0.358","0.283",23.9,26.5,20.2,"0.24","0.525","0.361",56.8
"Melendez, MJ",669004,"KC","FF","4-Seam Fastball",-0.9,-6,"676",36.6,"150","0.203","0.391","0.304",32.5,31.3,19.9,"0.231","0.464","0.34",52.3
"Moore, Dylan",664238,"SEA","FF","4-Seam Fastball",0.3,2,"574",31.8,"150","0.208","0.483","0.365",30,36,28.7,"0.158","0.355","0.31",43.3
"Tovar, Ezequiel",678662,"COL","SL","Slider",1.5,7,"453",17.9,"149","0.269","0.517","0.344",38.7,32.2,28.2,"0.195","0.358","0.237",38
"Perez, Salvador",521692,"KC","FF","4-Seam Fastball",-0.2,-1,"580",25.2,"148","0.256","0.474","0.35",24.6,23,18.9,"0.291","0.638","0.417",54
"Machado, Manny",592518,"SD","SI","Sinker",1.2,6,"512",21.4,"148","0.365","0.526","0.414",10,8.1,11.7,"0.342","0.502","0.389",54.8
"Butler, Lawrence",671732,"OAK","FF","4-Seam Fastball",0.5,3,"675",37.2,"147","0.244","0.48","0.35",25.1,25.2,18.4,"0.257","0.45","0.355",52.7
"Pages, Andy",681624,"LAD","FF","4-Seam Fastball",-0.1,0,"619",36,"147","0.246","0.389","0.324",24.6,29.9,20.9,"0.214","0.396","0.317",47.6
